name,modelname,split,RMSE,R2 Score,Adj R2 Score,time
2023.TW,LSTM,Test,2.1584254914078524,0.8078881370029407,0.799462178099561,4.605900764465332
2023.TW,GRU,Train,0.14469031653536235,0.991682591735708,0.9916645104133943,3.475475549697876
2023.TW,GRU,Test,1.4475108156475467,0.9135980235948223,0.9098084632261743,3.475475549697876
2027.TW,LSTM,Train,0.4949490414022968,0.9975838688411088,0.9975786163820678,4.644742250442505
2027.TW,LSTM,Test,2.308440175894713,0.9269685950402706,0.9237654632437913,4.644742250442505
2027.TW,GRU,Train,0.4401041252843472,0.9980896611362732,0.9980855082256999,3.5244293212890625
2027.TW,GRU,Test,2.011037648277756,0.9445740917563292,0.9421431308684489,3.5244293212890625
2028.TW,LSTM,Train,0.2647794701768424,0.9916639091046572,0.9916457871679282,4.462699890136719
2028.TW,LSTM,Test,3.485787691174248,0.8743444588108666,0.8688332508639749,4.462699890136719
2028.TW,GRU,Train,0.2498134349040083,0.9925796336625011,0.9925635024313326,3.4958410263061523
2028.TW,GRU,Test,3.9389709873607877,0.8395479186985665,0.8325105467116616,3.4958410263061523
2030.TW,LSTM,Train,0.19722864540890567,0.9908822163251859,0.9908623950563277,4.47005820274353
2030.TW,LSTM,Test,1.5294452853434721,0.8770495215640416,0.8716569567203593,4.47005820274353
2030.TW,GRU,Train,0.1935025946673575,0.9912234689333124,0.99120438951795,3.48376727104187
2030.TW,GRU,Test,1.4396413527342715,0.8910641233229213,0.8862862339949793,3.48376727104187
2031.TW,LSTM,Train,0.5864225541533422,0.9945028449824703,0.9944908946454757,4.50132417678833
2031.TW,LSTM,Test,7.495057830078478,0.7107288749611591,0.6980415449155959,4.50132417678833
2031.TW,GRU,Train,0.5302465442561048,0.9955055937092121,0.9954958232607538,3.485795497894287
2031.TW,GRU,Test,4.811445046264951,0.8807917854079865,0.8755633549434245,3.485795497894287
2038.TW,LSTM,Train,0.22267782374484943,0.9889011603489486,0.9888770324366637,4.43427586555481
2038.TW,LSTM,Test,6.914350221326245,0.6613467264543705,0.6464935127023692,4.43427586555481
2038.TW,GRU,Train,0.2464183150574841,0.9864084300885249,0.986378883197413,3.462860107421875
2038.TW,GRU,Test,4.725639517965771,0.841811941464004,0.8348738687211972,3.462860107421875
2603.TW,LSTM,Train,0.4506601015458974,0.9743351088418815,0.9742793156002334,4.426934480667114
2603.TW,LSTM,Test,27.87178876367139,0.4243329557258032,0.39908440115237354,4.426934480667114
2603.TW,GRU,Train,0.42907610658435036,0.9767346354747146,0.9766840585953118,3.449951648712158
2603.TW,GRU,Test,15.367317078921147,0.8250000905250037,0.8173246558989073,3.449951648712158
2605.TW,LSTM,Train,0.3268283701691171,0.9817931302359509,0.98175355008429,4.601324796676636
2605.TW,LSTM,Test,2.4264092116319707,0.8608732519444376,0.8547712015911235,4.601324796676636
2605.TW,GRU,Train,0.3053919034527601,0.98410316113974,0.9840686027943916,3.475897789001465
2605.TW,GRU,Test,2.2824598265807077,0.8768912834514329,0.8714917783396536,3.475897789001465
2606.TW,LSTM,Train,0.5751126396726415,0.9861059523861436,0.9860757479348091,4.441706418991089
2606.TW,LSTM,Test,5.122410748189659,0.869502308644652,0.8637787256904701,4.441706418991089
2606.TW,GRU,Train,0.5076997485065721,0.9891722845888518,0.9891487460770884,3.4379384517669678
2606.TW,GRU,Test,4.743515808999123,0.888093642017381,0.883185468421652,3.4379384517669678
2609.TW,LSTM,Train,0.680812956233858,0.9946113533980826,0.994599638948948,4.449432849884033
2609.TW,LSTM,Test,24.090722592713206,0.6561707992270456,0.6410905711229686,4.449432849884033
2609.TW,GRU,Train,0.5711154250012133,0.9962079689875691,0.99619972544189,3.475794553756714
2609.TW,GRU,Test,12.28012491367689,0.9106594418016105,0.9067409962665934,3.475794553756714
2615.TW,LSTM,Train,0.5807500216812084,0.985567264032691,0.9855358885197186,4.449235439300537
2615.TW,LSTM,Test,50.74471281726058,0.30693039674954503,0.2765326071332971,4.449235439300537
2615.TW,GRU,Train,0.5749910053296013,0.9858520892963107,0.985821332968694,3.6944918632507324
2615.TW,GRU,Test,26.298702727258597,0.8138496199137615,0.8056851295591019,3.6944918632507324
2617.TW,LSTM,Train,0.30963439759433525,0.9920648821499739,0.9920476318937782,4.445006847381592
2617.TW,LSTM,Test,5.138195634882368,0.8235308541206108,0.8157909793013394,4.445006847381592
2617.TW,GRU,Train,0.30276169192215485,0.9924132317024715,0.9923967387279117,3.6333634853363037
2617.TW,GRU,Test,3.2059752645888837,0.9312982352297804,0.928284999932841,3.6333634853363037
2636.TW,LSTM,Train,0.5093156721517448,0.9919748838608037,0.9919574379561532,4.4583258628845215
2636.TW,LSTM,Test,33.472023284728955,0.4869168331445597,0.4644131854754615,4.4583258628845215
2636.TW,GRU,Train,0.48784674576192677,0.9926371815934519,0.9926211754664812,3.4653265476226807
2636.TW,GRU,Test,18.264668461641232,0.8472267031566275,0.8405261199617428,3.4653265476226807
2637.TW,LSTM,Train,0.33117595915763104,0.9823883329701999,0.9823500467375265,4.470414638519287
2637.TW,LSTM,Test,13.86994030775277,0.6147102155277454,0.5978115407701905,4.470414638519287
2637.TW,GRU,Train,0.32398502703937515,0.9831448459957629,0.9831082043566233,3.4653143882751465
2637.TW,GRU,Test,7.789158245634576,0.8784879383417399,0.8731584619532198,3.4653143882751465
5608.TW,LSTM,Train,0.378017287242519,0.9983764724231422,0.9983729430153664,4.433773517608643
5608.TW,LSTM,Test,2.627609046248463,0.9668723636091521,0.9654193971007815,4.433773517608643
5608.TW,GRU,Train,0.37722531310063495,0.9983832680013451,0.9983797533665655,3.448979616165161
5608.TW,GRU,Test,2.55755156046482,0.9686153148198805,0.9672387935400507,3.448979616165161
5609.TWO,LSTM,Train,0.4601170463247655,0.9976428873315929,0.9976377631736181,4.424305438995361
5609.TWO,LSTM,Test,11.081340027350384,0.780824418453745,0.771211454350839,4.424305438995361
5609.TWO,GRU,Train,0.45994300564356594,0.9976446700839565,0.9976395498015304,3.5170366764068604
5609.TWO,GRU,Test,8.389622008546574,0.8743702704653559,0.8688601946085732,3.5170366764068604
