Date,Price,Open,High,Low,Vol.,Change %
850,2014-03-26,111.61,111.61,111.61,111.61,-,0.05%
851,2014-03-27,111.54,111.54,111.54,111.54,-,-0.06%
852,2014-03-28,111.58,111.58,111.58,111.58,-,0.04%
853,2014-03-31,111.83,111.83,111.83,111.83,-,0.22%
854,2014-04-01,116.67,116.67,116.67,116.67,-,4.33%
855,2014-04-02,114.69,114.69,114.69,114.69,0.11K,-1.70%
856,2014-04-03,115.48,115.48,115.48,115.48,-,0.69%
857,2014-04-04,116.07,116.07,116.07,116.07,-,0.51%
858,2014-04-07,118.16,118.16,118.16,118.16,-,1.80%
859,2014-04-08,118.7,118.7,118.7,118.7,-,0.46%
860,2014-04-09,118.36,118.36,118.36,118.36,-,-0.29%
861,2014-04-10,117.3,117.3,117.3,117.3,-,-0.90%
862,2014-04-11,117.09,117.09,117.09,117.09,-,-0.18%
863,2014-04-14,116.95,116.95,116.95,116.95,-,-0.12%
864,2014-04-15,116.75,116.75,116.75,116.75,-,-0.17%
865,2014-04-16,116.77,116.77,116.77,116.77,-,0.02%
866,2014-04-17,116.79,116.79,116.79,116.79,-,0.02%
867,2014-04-21,116.27,116.27,116.27,116.27,-,-0.45%
868,2014-04-22,116.0,116.0,116.0,116.0,-,-0.23%
869,2014-04-23,115.91,115.91,115.91,115.91,-,-0.08%
870,2014-04-24,115.92,115.92,115.92,115.92,-,0.01%
871,2014-04-25,115.72,115.72,115.72,115.75,-,-0.17%
872,2014-04-28,115.38,115.38,115.38,115.38,-,-0.29%
873,2014-04-29,115.03,115.03,115.03,115.03,-,-0.30%
874,2014-04-30,114.58,114.58,114.58,114.58,-,-0.39%
875,2014-05-01,105.75,105.75,105.75,105.75,-,-7.71%
876,2014-05-02,106.56,106.56,106.25,106.56,-,0.77%
877,2014-05-05,106.67,106.67,106.67,106.67,-,0.10%
878,2014-05-06,106.5,106.5,106.5,106.5,-,-0.16%
879,2014-05-07,104.94,104.94,104.94,104.94,-,-1.46%
880,2014-05-08,104.0,104.0,104.0,104.0,0.01K,-0.90%
881,2014-05-09,103.78,103.48,103.75,103.38,0.01K,-0.21%
882,2014-05-12,104.77,104.77,104.77,104.77,-,0.95%
883,2014-05-13,104.22,104.22,104.22,104.22,0.01K,-0.52%
884,2014-05-14,104.45,104.45,104.45,104.45,-,0.22%
885,2014-05-15,103.91,103.91,103.91,103.91,-,-0.52%
886,2014-05-16,102.8,102.8,102.8,102.5,-,-1.07%
887,2014-05-19,102.35,102.35,102.35,102.35,-,-0.44%
888,2014-05-20,101.97,101.97,101.97,101.97,-,-0.37%
889,2014-05-21,102.31,102.31,102.31,102.31,-,0.33%
890,2014-05-22,102.24,102.24,102.24,102.24,-,-0.07%
891,2014-05-23,101.8,101.8,101.8,101.5,-,-0.43%
892,2014-05-27,101.5,101.5,101.5,101.5,-,-0.29%
893,2014-05-28,101.15,101.15,101.15,101.15,-,-0.34%
894,2014-05-29,100.89,100.89,100.89,100.89,-,-0.26%
895,2014-06-02,93.91,93.91,93.91,93.91,-,-6.92%
896,2014-06-03,93.84,93.84,93.84,93.84,0.02K,-0.07%
897,2014-06-04,95.51,95.51,95.51,95.51,0.02K,1.78%
898,2014-06-05,94.22,94.22,94.22,94.22,0.02K,-1.35%
899,2014-06-06,94.86,94.86,94.86,94.86,-,0.68%
900,2014-06-09,94.01,94.01,94.01,94.01,-,-0.90%
901,2014-06-10,93.34,93.34,93.34,93.34,-,-0.71%
902,2014-06-11,93.26,93.26,93.26,93.26,-,-0.09%
903,2014-06-12,92.38,92.38,92.38,92.38,-,-0.94%
904,2014-06-13,92.26,92.26,92.26,91.25,-,-0.13%
905,2014-06-16,91.63,91.63,91.63,91.63,0.01K,-0.68%
906,2014-06-17,91.79,91.79,91.79,91.79,0.00K,0.17%
907,2014-06-18,91.8,91.8,91.8,91.8,-,0.01%
908,2014-06-19,92.01,92.01,92.01,92.01,0.02K,0.23%
909,2014-06-20,92.19,92.19,92.19,92.19,-,0.20%
910,2014-06-23,92.34,92.34,92.34,92.34,-,0.16%
911,2014-06-24,92.41,92.41,92.41,92.41,-,0.08%
912,2014-06-25,92.5,92.5,92.5,92.5,-,0.10%
913,2014-06-26,92.61,92.61,92.61,92.61,-,0.12%
914,2014-06-27,92.7,92.7,92.7,92.7,-,0.10%
915,2014-06-30,92.74,92.74,92.74,92.74,-,0.04%
916,2014-07-01,95.12,95.12,95.12,95.12,-,2.57%
917,2014-07-02,96.36,96.36,96.36,96.36,-,1.30%
918,2014-07-03,96.39,96.39,96.39,96.39,-,0.03%
919,2014-07-07,95.32,95.32,95.32,95.32,-,-1.11%
920,2014-07-08,96.27,96.27,96.27,96.27,0.10K,1.00%
921,2014-07-09,95.84,95.84,95.84,95.84,-,-0.45%
922,2014-07-10,96.26,96.26,96.26,96.26,-,0.44%
923,2014-07-11,96.46,96.46,96.46,96.46,-,0.21%
924,2014-07-14,97.01,97.01,97.01,97.01,-,0.57%
925,2014-07-15,96.92,96.92,96.92,96.92,-,-0.09%
926,2014-07-16,96.88,96.88,96.88,96.88,-,-0.04%
927,2014-07-17,96.61,96.61,96.61,96.61,-,-0.28%
928,2014-07-18,96.23,96.23,96.23,96.23,-,-0.39%
929,2014-07-21,96.2,96.2,96.2,96.2,-,-0.03%
930,2014-07-22,96.21,96.21,96.21,96.21,-,0.01%
931,2014-07-23,96.07,96.07,96.07,96.07,-,-0.15%
932,2014-07-24,95.99,95.99,95.99,95.99,-,-0.08%
933,2014-07-25,96.02,96.02,96.02,96.02,-,0.03%
934,2014-07-28,96.07,96.07,96.07,96.07,-,0.05%
935,2014-07-29,96.04,96.04,96.04,96.04,-,-0.03%
936,2014-07-30,96.06,96.06,96.06,96.06,-,0.02%
937,2014-07-31,96.05,96.05,96.05,96.05,-,-0.01%
938,2014-08-01,94.69,94.69,94.69,95.5,-,-1.42%
939,2014-08-04,96.01,96.01,96.01,96.01,0.01K,1.39%
940,2014-08-05,95.98,95.98,95.98,95.98,-,-0.03%
941,2014-08-06,95.7,95.7,95.7,95.7,-,-0.29%
942,2014-08-07,95.4,95.4,95.4,95.4,-,-0.31%
943,2014-08-08,95.35,95.35,95.35,95.35,-,-0.05%
944,2014-08-11,95.11,95.11,95.11,95.11,-,-0.25%
945,2014-08-12,94.65,94.65,94.65,94.65,-,-0.48%
946,2014-08-13,94.46,94.46,94.46,94.46,-,-0.20%
947,2014-08-14,94.25,94.25,94.25,94.25,-,-0.22%
948,2014-08-15,94.56,94.56,94.56,94.56,-,0.33%
949,2014-08-18,94.03,94.03,94.03,94.03,-,-0.56%
950,2014-08-19,94.05,94.05,94.05,94.05,-,0.02%
951,2014-08-20,93.94,93.94,93.94,93.94,0.00K,-0.12%
952,2014-08-21,93.86,93.86,93.86,93.86,-,-0.09%
953,2014-08-22,93.7,93.7,93.7,93.7,-,-0.17%
954,2014-08-25,93.43,93.43,93.43,93.43,-,-0.29%
955,2014-08-26,93.32,93.32,93.32,93.32,-,-0.12%
956,2014-08-27,93.1,93.1,93.1,93.1,-,-0.24%
957,2014-08-28,92.84,92.84,92.84,92.84,-,-0.28%
958,2014-09-02,86.7,86.7,86.7,86.7,-,-6.61%
959,2014-09-03,85.27,85.27,85.27,85.27,-,-1.65%
960,2014-09-04,84.71,84.71,84.71,84.71,-,-0.66%
961,2014-09-05,83.84,83.84,83.84,84.0,-,-1.03%
962,2014-09-08,84.66,84.66,84.66,84.66,-,0.98%
963,2014-09-09,83.7,83.7,83.7,83.7,0.02K,-1.13%
964,2014-09-10,83.56,83.56,83.56,83.56,0.04K,-0.17%
965,2014-09-11,83.42,83.42,83.42,83.42,-,-0.17%
966,2014-09-12,84.06,84.06,83.5,84.06,-,0.77%
967,2014-09-15,84.71,84.71,84.71,84.71,-,0.77%
968,2014-09-16,84.17,84.17,84.17,84.17,-,-0.64%
969,2014-09-17,84.1,84.1,84.1,84.1,-,-0.08%
970,2014-09-18,83.81,83.81,83.81,83.81,-,-0.34%
971,2014-09-19,83.51,83.51,83.51,83.51,0.01K,-0.36%
972,2014-09-22,83.08,83.08,83.08,83.08,-,-0.51%
973,2014-09-23,83.08,83.08,83.08,83.08,-,0.00%
974,2014-09-24,82.94,82.94,82.94,82.94,-,-0.17%
975,2014-09-25,82.7,82.7,82.7,82.7,-,-0.29%
976,2014-09-26,82.49,82.49,82.49,82.49,-,-0.25%
977,2014-09-29,82.27,82.27,82.27,82.27,-,-0.27%
978,2014-09-30,82.27,82.27,82.27,82.27,-,0.00%
979,2014-10-01,78.85,78.85,78.85,78.85,0.30K,-4.16%
980,2014-10-02,79.19,79.19,79.19,79.19,0.10K,0.43%
981,2014-10-03,79.17,79.17,79.17,79.17,-,-0.03%
982,2014-10-06,79.17,79.17,79.17,79.17,-,0.00%
983,2014-10-07,79.44,79.44,79.44,79.44,-,0.34%
984,2014-10-08,78.33,78.33,78.33,78.33,-,-1.40%
985,2014-10-09,78.67,78.67,78.67,78.67,-,0.43%
986,2014-10-10,80.12,80.12,80.12,80.12,-,1.84%
987,2014-10-13,81.67,81.67,81.67,81.67,-,1.93%
988,2014-10-14,81.61,81.61,81.61,81.61,-,-0.07%
989,2014-10-15,80.8,80.8,80.8,80.8,-,-0.99%
990,2014-10-16,80.42,80.42,80.42,80.42,-,-0.47%
991,2014-10-17,80.43,80.43,80.43,80.43,-,0.01%
992,2014-10-20,80.58,80.58,80.58,80.58,-,0.19%
993,2014-10-21,80.52,80.52,80.52,80.52,-,-0.07%
994,2014-10-22,80.52,80.52,80.52,80.52,-,0.00%
995,2014-10-23,80.41,80.41,80.41,80.41,-,-0.14%
996,2014-10-24,80.45,80.45,80.45,80.45,-,0.05%
997,2014-10-27,80.35,80.35,80.35,80.35,-,-0.12%
998,2014-10-28,80.27,80.27,80.27,80.27,-,-0.10%
999,2014-10-29,80.24,80.24,80.24,80.24,-,-0.04%
1000,2014-10-30,80.16,80.16,80.16,80.16,-,-0.10%
1001,2014-10-31,80.08,80.08,80.08,80.08,-,-0.10%
1002,2014-11-03,78.07,78.07,78.07,78.07,-,-2.51%
1003,2014-11-04,77.42,77.42,77.42,77.42,-,-0.83%
1004,2014-11-05,76.22,76.22,76.22,76.22,-,-1.55%
1005,2014-11-06,75.77,75.77,75.77,75.77,-,-0.59%
1006,2014-11-07,76.35,76.35,76.35,76.35,-,0.77%
1007,2014-11-10,76.05,76.05,76.05,76.05,-,-0.39%
1008,2014-11-11,75.91,75.91,75.91,75.91,-,-0.18%
1009,2014-11-12,75.95,75.95,75.95,75.95,-,0.05%
1010,2014-11-13,75.93,75.93,75.93,75.93,-,-0.03%
1011,2014-11-14,75.67,75.67,75.67,75.67,-,-0.34%
1012,2014-11-17,75.55,75.55,75.55,75.55,-,-0.16%
1013,2014-11-18,74.91,74.91,74.91,74.91,0.20K,-0.85%
1014,2014-11-19,74.6,74.6,74.6,74.6,-,-0.41%
1015,2014-11-20,74.27,74.27,74.27,74.27,-,-0.44%
1016,2014-11-21,74.1,74.1,74.1,74.0,-,-0.23%
1017,2014-11-24,74.02,74.02,74.02,74.02,-,-0.11%
1018,2014-11-25,73.69,73.69,73.69,73.69,-,-0.45%
1019,2014-11-26,73.44,73.44,73.44,73.44,-,-0.34%
1020,2014-11-28,73.13,73.13,73.13,73.13,-,-0.42%
1021,2014-12-01,69.75,69.75,69.75,69.75,-,-4.62%
1022,2014-12-02,69.86,69.86,69.86,69.86,0.04K,0.16%
1023,2014-12-03,69.85,69.85,69.85,69.85,-,-0.01%
1024,2014-12-04,70.83,70.83,70.83,70.83,-,1.40%
1025,2014-12-05,71.06,71.06,71.06,71.06,-,0.32%
1026,2014-12-08,70.34,70.34,70.34,70.34,-,-1.01%
1027,2014-12-09,69.9,69.9,69.9,69.9,-,-0.63%
1028,2014-12-10,69.8,69.8,69.8,69.8,-,-0.14%
1029,2014-12-11,69.66,69.66,69.66,69.66,-,-0.20%
1030,2014-12-12,69.67,69.67,69.67,69.67,-,0.01%
1031,2014-12-15,69.37,69.37,69.37,69.37,-,-0.43%
1032,2014-12-16,69.02,69.02,69.02,69.02,-,-0.50%
1033,2014-12-17,69.05,69.05,69.05,69.05,-,0.04%
1034,2014-12-18,69.15,69.15,69.15,69.15,-,0.14%
1035,2014-12-19,69.41,69.41,69.41,69.41,-,0.38%
1036,2014-12-22,69.05,69.05,69.05,69.05,-,-0.52%
1037,2014-12-23,68.87,68.87,68.87,68.87,-,-0.26%
1038,2014-12-24,68.77,68.77,68.77,68.77,-,-0.15%
1039,2014-12-26,68.7,68.7,68.7,68.7,-,-0.10%
1040,2014-12-29,68.71,68.71,68.71,68.71,-,0.01%
1041,2014-12-30,68.81,68.81,68.81,68.81,-,0.15%
1042,2014-12-31,68.92,68.92,68.92,68.92,-,0.16%
1043,2015-01-02,70.06,70.06,70.06,70.06,-,1.65%
1044,2015-01-05,69.98,69.98,69.98,69.98,-,-0.11%
1045,2015-01-06,71.57,71.57,71.57,71.57,-,2.27%
1046,2015-01-07,71.24,71.24,71.24,71.24,-,-0.46%
1047,2015-01-08,70.95,70.95,70.95,70.95,-,-0.41%
1048,2015-01-09,70.66,70.66,70.66,70.66,0.04K,-0.41%
1049,2015-01-12,69.58,69.58,69.58,69.58,-,-1.53%
1050,2015-01-13,69.25,69.25,69.25,69.25,-,-0.47%
1051,2015-01-14,69.0,69.0,69.0,69.0,-,-0.36%
1052,2015-01-15,69.27,69.27,69.27,69.27,-,0.39%
1053,2015-01-16,69.13,69.13,69.13,69.13,-,-0.20%
1054,2015-01-20,68.91,68.91,68.91,68.91,-,-0.32%
1055,2015-01-21,68.7,68.7,68.7,68.7,-,-0.30%
1056,2015-01-22,68.64,68.64,68.64,68.64,-,-0.09%
1057,2015-01-23,68.46,68.46,68.46,68.46,0.01K,-0.26%
1058,2015-01-26,68.18,68.18,68.18,68.18,-,-0.41%
1059,2015-01-27,67.99,67.99,67.99,67.99,-,-0.28%
1060,2015-01-28,67.75,67.75,67.75,67.75,-,-0.35%
1061,2015-01-29,67.49,67.49,67.49,67.49,-,-0.38%
1062,2015-01-30,67.2,67.2,67.2,67.2,-,-0.43%
1063,2015-02-02,61.97,61.97,61.97,61.97,-,-7.78%
1064,2015-02-03,62.87,62.87,62.87,62.87,-,1.45%
1065,2015-02-04,62.89,62.89,62.89,62.89,-,0.03%
1066,2015-02-05,61.89,61.89,61.89,61.89,-,-1.59%
1067,2015-02-06,62.23,62.23,62.23,62.23,-,0.55%
1068,2015-02-09,61.76,61.76,61.76,61.76,-,-0.76%
1069,2015-02-10,62.02,62.02,62.02,62.02,-,0.42%
1070,2015-02-11,62.27,62.27,62.27,62.27,-,0.40%
1071,2015-02-12,62.27,62.27,62.27,62.27,-,0.00%
1072,2015-02-13,62.42,62.42,62.42,62.42,-,0.24%
1073,2015-02-17,62.6,62.6,62.6,62.6,-,0.29%
1074,2015-02-18,62.62,62.62,62.62,62.62,-,0.03%
1075,2015-02-19,62.59,62.59,62.59,62.59,-,-0.05%
1076,2015-02-20,62.43,62.43,62.43,62.43,-,-0.26%
1077,2015-02-23,62.57,62.57,62.57,62.57,-,0.22%
1078,2015-02-24,62.63,62.63,62.63,62.63,-,0.10%
1079,2015-02-25,62.59,62.59,62.59,62.59,-,-0.06%
1080,2015-02-26,62.57,62.57,62.57,62.57,-,-0.03%
1081,2015-02-27,62.61,62.61,62.61,62.61,-,0.06%
1082,2015-03-02,62.18,62.18,62.18,62.18,-,-0.69%
1083,2015-03-03,62.39,62.39,62.39,62.39,-,0.34%
1084,2015-03-04,61.23,61.23,61.23,61.23,-,-1.86%
1085,2015-03-05,60.5,60.5,60.5,60.5,-,-1.19%
1086,2015-03-06,59.44,59.44,59.44,59.44,-,-1.75%
1087,2015-03-09,59.44,59.44,59.44,59.44,-,0.00%
1088,2015-03-10,58.9,58.9,58.9,58.9,-,-0.91%
1089,2015-03-11,58.84,58.84,58.84,58.84,-,-0.10%
1090,2015-03-12,59.2,59.2,59.2,59.2,-,0.61%
1091,2015-03-13,58.87,58.87,58.87,58.87,-,-0.56%
1092,2015-03-16,58.95,58.95,58.95,58.95,-,0.14%
1093,2015-03-17,58.88,58.88,58.88,58.88,-,-0.12%
1094,2015-03-18,58.3,58.3,58.3,58.3,-,-0.99%
1095,2015-03-19,58.03,58.03,58.03,58.03,-,-0.46%
1096,2015-03-20,57.84,57.84,57.84,57.84,-,-0.33%
1097,2015-03-23,57.76,57.76,57.76,57.76,-,-0.14%
1098,2015-03-24,57.79,57.79,57.79,57.79,-,0.05%
1099,2015-03-25,57.72,57.72,57.72,57.72,-,-0.12%
1100,2015-03-26,57.57,57.57,57.57,57.57,-,-0.26%
1101,2015-03-27,57.41,57.41,57.41,57.41,-,-0.28%
1102,2015-03-30,57.22,57.22,57.22,57.22,-,-0.33%
1103,2015-03-31,56.94,56.94,56.94,56.94,-,-0.49%
1104,2015-04-01,48.6,48.6,48.6,48.6,0.18K,-14.65%
1105,2015-04-02,47.08,47.08,47.08,47.08,0.08K,-3.13%
1106,2015-04-03,47.08,47.08,47.08,47.08,-,0.00%
1107,2015-04-06,47.07,47.07,47.07,47.07,-,-0.02%
1108,2015-04-07,47.81,47.81,47.81,47.81,0.01K,1.57%
1109,2015-04-08,48.09,48.09,48.09,48.09,0.01K,0.59%
1110,2015-04-09,47.18,47.18,47.18,47.18,0.02K,-1.89%
1111,2015-04-10,47.19,47.19,47.19,47.19,0.04K,0.02%
1112,2015-04-13,48.51,48.51,48.51,48.51,0.10K,2.80%
1113,2015-04-14,48.85,48.85,48.85,48.85,0.02K,0.70%
1114,2015-04-15,48.6,48.6,48.6,48.6,0.01K,-0.51%
1115,2015-04-16,48.77,48.77,48.77,48.77,0.01K,0.35%
1116,2015-04-17,49.59,49.59,49.59,49.59,0.02K,1.68%
1117,2015-04-20,49.0,49.0,49.0,49.0,-,-1.19%
1118,2015-04-21,48.9,48.9,48.9,48.9,-,-0.20%
1119,2015-04-22,49.3,49.3,49.3,49.3,-,0.82%
1120,2015-04-23,49.49,49.49,49.49,49.49,-,0.39%
1121,2015-04-24,49.98,49.98,49.98,49.98,-,0.99%
1122,2015-04-27,50.48,50.48,50.48,50.48,-,1.00%
1123,2015-04-28,51.62,51.62,51.62,51.62,-,2.26%
1124,2015-04-29,51.13,51.13,51.13,51.13,-,-0.95%
1125,2015-04-30,51.36,51.36,51.36,51.36,-,0.45%
1126,2015-05-01,53.88,53.88,53.88,53.88,0.04K,4.91%
1127,2015-05-04,56.52,56.52,56.52,56.52,-,4.90%
1128,2015-05-05,57.49,57.49,57.49,57.49,0.03K,1.72%
1129,2015-05-06,59.31,59.31,59.31,59.31,0.06K,3.17%
1130,2015-05-07,58.35,58.35,58.35,58.35,0.06K,-1.62%
1131,2015-05-08,59.02,59.02,59.02,59.02,0.01K,1.15%
1132,2015-05-11,59.96,59.96,59.96,59.96,-,1.59%
1133,2015-05-12,59.68,59.68,59.68,59.68,0.05K,-0.47%
1134,2015-05-13,59.21,59.21,59.21,59.21,0.02K,-0.79%
1135,2015-05-14,58.44,58.44,58.44,58.44,0.08K,-1.30%
1136,2015-05-15,59.72,59.72,59.72,59.72,-,2.19%
1137,2015-05-18,59.45,59.45,59.45,59.45,-,-0.45%
1138,2015-05-19,59.94,59.94,59.94,59.94,0.02K,0.82%
1139,2015-05-20,60.2,60.2,60.2,60.2,0.02K,0.43%
1140,2015-05-21,59.57,59.57,59.57,59.57,0.04K,-1.05%
1141,2015-05-22,59.62,59.62,59.62,59.62,-,0.08%
1142,2015-05-26,59.66,59.66,59.66,59.66,-,0.07%
1143,2015-05-27,59.98,59.98,59.98,59.98,-,0.54%
1144,2015-05-28,60.24,60.24,60.24,60.24,-,0.43%
1145,2015-05-29,60.39,60.39,60.39,60.39,-,0.25%
1146,2015-06-01,59.5,59.5,59.5,59.5,-,-1.47%
1147,2015-06-02,62.24,62.24,62.24,62.24,0.04K,4.61%
1148,2015-06-03,62.03,62.03,62.03,62.03,0.12K,-0.34%
1149,2015-06-04,62.1,62.1,62.1,62.1,0.03K,0.11%
1150,2015-06-05,61.99,61.99,61.99,61.99,0.08K,-0.18%
1151,2015-06-08,61.74,61.74,61.74,61.74,-,-0.40%
1152,2015-06-09,62.37,62.37,62.37,62.37,0.08K,1.02%
1153,2015-06-10,63.45,63.45,63.45,63.45,0.08K,1.73%
1154,2015-06-11,64.22,64.22,64.22,64.22,0.05K,1.21%
1155,2015-06-12,63.68,63.68,63.68,63.68,-,-0.84%
1156,2015-06-15,63.33,63.33,63.33,63.33,0.02K,-0.55%
1157,2015-06-16,62.94,62.94,62.94,62.94,0.01K,-0.62%
1158,2015-06-17,62.35,62.35,62.35,62.35,-,-0.94%
1159,2015-06-18,62.65,62.65,62.65,62.65,-,0.48%
1160,2015-06-19,62.61,62.61,62.61,62.61,-,-0.06%
1161,2015-06-22,62.57,62.57,62.57,62.57,-,-0.06%
1162,2015-06-23,62.76,62.76,62.76,62.76,-,0.30%
1163,2015-06-24,62.72,62.72,62.72,62.72,-,-0.06%
1164,2015-06-25,62.63,62.63,62.63,62.63,-,-0.14%
1165,2015-06-26,62.53,62.53,62.53,62.53,-,-0.16%
1166,2015-06-29,62.47,62.47,62.47,62.47,-,-0.10%
1167,2015-06-30,62.33,62.33,62.33,62.33,-,-0.22%
1168,2015-07-01,55.12,55.12,55.12,55.12,-,-11.57%
1169,2015-07-02,54.02,54.02,54.02,54.02,0.32K,-2.00%
1170,2015-07-06,51.21,51.21,51.21,51.21,0.17K,-5.20%
1171,2015-07-07,49.97,49.97,49.97,49.97,0.16K,-2.42%
1172,2015-07-08,47.75,47.75,47.75,47.75,0.08K,-4.44%
1173,2015-07-09,49.87,49.87,49.87,49.87,-,4.44%
1174,2015-07-10,50.5,50.5,50.5,50.5,-,1.26%
1175,2015-07-13,50.54,50.54,50.54,50.54,-,0.08%
1176,2015-07-14,50.69,50.69,50.69,50.69,-,0.30%
1177,2015-07-15,50.68,50.68,50.68,50.68,-,-0.02%
1178,2015-07-16,50.61,50.61,50.61,50.61,-,-0.14%
1179,2015-07-17,50.73,50.73,50.35,50.5,-,0.24%
1180,2015-07-20,51.25,51.25,51.25,51.25,0.04K,1.03%
1181,2015-07-21,51.28,51.28,51.28,51.28,-,0.06%
1182,2015-07-22,51.09,51.09,51.09,51.09,-,-0.37%
1183,2015-07-23,51.17,51.17,51.17,51.17,-,0.16%
1184,2015-07-24,51.08,51.08,51.08,51.08,-,-0.18%
1185,2015-07-27,51.13,51.13,51.13,51.13,-,0.10%
1186,2015-07-28,51.22,51.22,51.22,51.22,-,0.18%
1187,2015-07-29,51.36,51.36,51.36,51.36,-,0.27%
1188,2015-07-30,51.51,51.51,51.51,51.51,-,0.29%
1189,2015-08-03,53.59,53.59,53.59,53.59,0.14K,4.04%
1190,2015-08-04,53.83,53.83,53.83,53.83,-,0.45%
1191,2015-08-05,55.3,55.3,55.3,55.3,0.10K,2.73%
1192,2015-08-06,54.95,54.95,54.95,54.95,0.15K,-0.63%
1193,2015-08-07,54.21,54.21,54.21,54.21,0.04K,-1.35%
1194,2015-08-10,54.17,54.17,54.17,54.17,0.03K,-0.07%
1195,2015-08-11,53.95,53.95,53.95,53.95,0.06K,-0.41%
1196,2015-08-12,54.41,54.41,54.41,54.41,0.11K,0.85%
1197,2015-08-13,55.31,55.31,55.31,55.31,0.20K,1.65%
1198,2015-08-14,55.52,55.52,55.52,55.52,-,0.38%
1199,2015-08-17,55.32,55.32,55.32,55.32,0.01K,-0.36%
1200,2015-08-18,55.55,55.55,55.55,55.55,0.10K,0.42%
1201,2015-08-19,55.63,55.63,55.63,55.63,-,0.14%
1202,2015-08-20,55.65,55.65,55.65,55.65,-,0.04%
1203,2015-08-21,55.71,55.71,55.71,55.71,-,0.11%
1204,2015-08-24,55.48,55.48,55.48,55.48,-,-0.41%
1205,2015-08-25,55.37,55.37,55.37,55.37,0.03K,-0.20%
1206,2015-08-26,55.28,55.28,55.28,55.28,-,-0.16%
1207,2015-08-27,55.22,55.22,55.22,55.22,-,-0.11%
1208,2015-08-28,55.25,55.25,55.25,55.25,-,0.05%
1209,2015-08-31,55.28,55.28,55.28,55.28,-,0.05%
1210,2015-09-01,54.95,54.95,54.95,54.95,0.13K,-0.60%
1211,2015-09-02,54.93,54.93,54.93,54.93,0.02K,-0.04%
1212,2015-09-03,55.47,55.47,55.47,55.47,-,0.98%
1213,2015-09-04,55.51,55.51,55.51,55.51,-,0.07%
1214,2015-09-08,55.45,55.45,55.45,55.45,0.13K,-0.11%
1215,2015-09-09,56.59,56.59,56.59,56.59,0.10K,2.06%
1216,2015-09-10,57.35,57.35,57.35,57.35,-,1.34%
1217,2015-09-11,56.82,56.82,56.82,56.82,-,-0.92%
1218,2015-09-14,56.43,56.43,56.43,56.43,0.06K,-0.69%
1219,2015-09-15,55.99,55.99,55.99,55.99,0.01K,-0.78%
1220,2015-09-16,56.23,56.23,56.23,56.23,-,0.43%
1221,2015-09-17,56.36,56.36,56.36,56.36,-,0.23%
1222,2015-09-18,56.42,56.42,56.42,56.42,-,0.11%
1223,2015-09-21,56.56,56.56,56.56,56.56,-,0.25%
1224,2015-09-22,56.54,56.54,56.54,56.54,-,-0.04%
1225,2015-09-23,56.59,56.59,56.59,56.59,-,0.09%
1226,2015-09-24,56.59,56.59,56.59,56.59,-,0.00%
1227,2015-09-25,56.57,56.57,56.57,56.57,-,-0.04%
1228,2015-09-28,56.54,56.54,56.54,56.54,-,-0.05%
1229,2015-09-29,56.46,56.46,56.46,56.46,-,-0.14%
1230,2015-09-30,56.35,56.35,56.35,56.35,-,-0.19%
1231,2015-10-01,52.78,52.78,52.78,52.78,0.16K,-6.34%
1232,2015-10-02,52.83,52.83,52.83,52.83,0.01K,0.09%
1233,2015-10-05,53.59,53.59,53.59,53.59,-,1.44%
1234,2015-10-06,53.69,53.69,53.69,53.69,0.08K,0.19%
1235,2015-10-07,53.61,53.61,53.61,53.61,0.02K,-0.15%
1236,2015-10-08,53.8,53.8,53.8,53.8,0.14K,0.35%
1237,2015-10-09,54.17,54.17,54.17,54.17,-,0.69%
1238,2015-10-12,54.43,54.43,54.43,54.43,0.04K,0.48%
1239,2015-10-13,54.04,54.04,54.04,54.04,0.06K,-0.72%
1240,2015-10-14,54.0,54.0,54.0,54.0,0.25K,-0.07%
1241,2015-10-15,53.87,53.87,53.87,53.87,0.04K,-0.24%
1242,2015-10-16,53.65,52.98,53.0,52.98,0.09K,-0.41%
1243,2015-10-19,53.77,53.77,53.77,53.77,-,0.22%
1244,2015-10-20,53.89,53.89,53.89,53.89,0.04K,0.22%
1245,2015-10-21,53.66,53.66,53.66,53.66,0.02K,-0.43%
1246,2015-10-22,53.57,53.57,53.57,53.57,0.02K,-0.17%
1247,2015-10-23,53.47,53.47,53.47,53.47,-,-0.19%
1248,2015-10-26,53.4,53.4,53.4,53.4,-,-0.13%
1249,2015-10-27,53.28,53.28,53.28,53.28,-,-0.22%
1250,2015-10-28,53.09,53.09,53.09,53.09,-,-0.36%
1251,2015-10-29,52.9,52.9,52.9,52.9,-,-0.36%
1252,2015-11-02,47.31,47.31,47.31,47.31,0.14K,-10.57%
1253,2015-11-03,46.59,46.59,46.59,46.59,0.06K,-1.52%
1254,2015-11-04,47.45,47.45,47.45,47.45,0.61K,1.85%
1255,2015-11-05,46.86,46.86,46.86,46.86,0.01K,-1.24%
1256,2015-11-06,47.08,47.45,47.45,47.45,0.42K,0.47%
1257,2015-11-09,47.91,47.91,47.91,47.91,0.43K,1.76%
1258,2015-11-10,47.7,47.7,47.7,47.7,0.08K,-0.44%
1259,2015-11-11,47.82,47.82,47.82,47.82,0.18K,0.25%
1260,2015-11-12,47.74,47.74,47.74,47.74,0.08K,-0.17%
