Date,Price,Open,High,Low,Vol.,Change %
1130,2014-05-09,684,684,684,684,-,0.00%
1131,2014-05-12,685,685,685,685,-,0.15%
1132,2014-05-13,680,680,680,680,-,-0.73%
1133,2014-05-14,681,681,681,681,-,0.15%
1134,2014-05-15,685,685,684,685,-,0.59%
1135,2014-05-16,685,685,685,685,-,0.00%
1136,2014-05-19,685,685,685,685,-,0.00%
1137,2014-05-20,685,685,685,685,-,0.00%
1138,2014-05-21,685,685,685,685,-,0.00%
1139,2014-05-22,685,685,685,685,-,0.00%
1140,2014-05-23,685,685,685,685,-,0.00%
1141,2014-05-27,685,685,685,685,-,0.00%
1142,2014-05-28,670,670,670,670,-,-2.19%
1143,2014-05-29,670,670,670,670,-,0.00%
1144,2014-05-30,670,670,670,670,-,0.00%
1145,2014-06-02,667,667,667,667,-,-0.45%
1146,2014-06-03,667,667,667,667,-,0.00%
1147,2014-06-04,667,667,667,667,-,0.00%
1148,2014-06-05,667,667,667,667,-,0.00%
1149,2014-06-06,667,667,667,667,-,0.00%
1150,2014-06-09,668,668,668,668,-,0.15%
1151,2014-06-10,668,668,668,668,-,0.00%
1152,2014-06-11,668,668,668,668,-,0.00%
1153,2014-06-12,668,668,668,668,-,0.00%
1154,2014-06-13,668,668,668,668,-,0.00%
1155,2014-06-16,668,668,668,668,-,0.00%
1156,2014-06-17,668,668,668,668,-,0.00%
1157,2014-06-18,668,668,668,668,-,0.00%
1158,2014-06-19,670,670,670,670,-,0.30%
1159,2014-06-20,670,670,670,670,-,0.00%
1160,2014-06-23,670,670,670,670,-,0.00%
1161,2014-06-24,670,670,670,670,-,0.00%
1162,2014-06-25,656,657,657,657,0.01K,-2.09%
1163,2014-06-26,653,653,653,653,-,-0.46%
1164,2014-06-27,653,653,653,653,-,0.00%
1165,2014-06-30,652,652,652,652,-,-0.15%
1166,2014-07-01,660,660,660,660,-,1.23%
1167,2014-07-02,662,662,662,662,-,0.30%
1168,2014-07-03,666,666,666,666,-,0.60%
1169,2014-07-07,668,668,668,668,-,0.30%
1170,2014-07-08,672,672,672,672,-,0.60%
1171,2014-07-09,670,670,670,670,-,-0.30%
1172,2014-07-10,670,670,670,670,-,0.00%
1173,2014-07-11,670,670,670,670,-,0.00%
1174,2014-07-14,670,670,670,670,-,0.00%
1175,2014-07-15,670,670,670,670,-,0.00%
1176,2014-07-16,670,670,670,670,-,0.00%
1177,2014-07-17,670,670,670,670,-,0.00%
1178,2014-07-18,670,670,670,670,-,0.00%
1179,2014-07-21,670,670,670,670,-,0.00%
1180,2014-07-22,670,670,670,670,-,0.00%
1181,2014-07-23,670,670,670,670,-,0.00%
1182,2014-07-24,670,670,670,670,-,0.00%
1183,2014-07-25,670,670,670,670,-,0.00%
1184,2014-07-28,670,670,670,670,-,0.00%
1185,2014-07-29,670,670,670,670,-,0.00%
1186,2014-07-30,664,664,662,664,-,-0.90%
1187,2014-07-31,669,669,669,669,0.02K,0.75%
1188,2014-08-01,675,675,675,675,-,0.90%
1189,2014-08-04,675,675,675,675,-,0.00%
1190,2014-08-05,675,675,675,675,-,0.00%
1191,2014-08-06,675,675,675,675,-,0.00%
1192,2014-08-07,675,675,675,675,-,0.00%
1193,2014-08-08,675,675,675,675,-,0.00%
1194,2014-08-11,675,675,675,675,-,0.00%
1195,2014-08-12,675,675,675,675,-,0.00%
1196,2014-08-13,675,675,675,675,-,0.00%
1197,2014-08-14,675,675,675,675,-,0.00%
1198,2014-08-15,675,675,675,675,-,0.00%
1199,2014-08-18,675,675,675,675,-,0.00%
1200,2014-08-19,675,675,675,675,-,0.00%
1201,2014-08-20,675,675,675,675,-,0.00%
1202,2014-08-21,675,675,675,675,-,0.00%
1203,2014-08-22,675,675,675,675,-,0.00%
1204,2014-08-25,675,675,675,675,-,0.00%
1205,2014-08-26,675,675,675,675,-,0.00%
1206,2014-08-27,662,662,662,662,-,-1.93%
1207,2014-08-28,662,662,662,662,-,0.00%
1208,2014-08-29,662,662,662,662,-,0.00%
1209,2014-09-02,660,660,660,660,-,-0.30%
1210,2014-09-03,659,659,659,659,-,-0.15%
1211,2014-09-04,657,657,657,657,-,-0.30%
1212,2014-09-05,657,657,657,657,-,0.00%
1213,2014-09-08,657,657,657,657,-,0.00%
1214,2014-09-09,657,657,657,657,-,0.00%
1215,2014-09-10,657,657,657,657,-,0.00%
1216,2014-09-11,657,657,657,657,-,0.00%
1217,2014-09-12,657,657,657,657,-,0.00%
1218,2014-09-15,655,655,655,655,0.01K,-0.30%
1219,2014-09-16,655,655,655,655,-,0.00%
1220,2014-09-17,655,655,655,655,-,0.00%
1221,2014-09-18,655,655,658,655,-,0.00%
1222,2014-09-19,660,660,659,660,-,0.76%
1223,2014-09-22,660,660,660,660,-,0.00%
1224,2014-09-23,660,660,660,660,-,0.00%
1225,2014-09-24,643,643,643,643,-,-2.58%
1226,2014-09-25,643,643,643,643,-,0.00%
1227,2014-09-26,643,643,643,643,-,0.00%
1228,2014-09-29,641,641,641,641,-,-0.31%
1229,2014-09-30,639,639,639,639,-,-0.31%
1230,2014-10-01,639,639,639,639,-,0.00%
1231,2014-10-02,638,638,638,638,-,-0.16%
1232,2014-10-03,637,637,637,637,-,-0.16%
1233,2014-10-06,637,637,637,637,-,0.00%
1234,2014-10-07,637,637,637,637,-,0.00%
1235,2014-10-08,637,637,637,637,-,0.00%
1236,2014-10-09,637,637,637,637,-,0.00%
1237,2014-10-10,637,637,637,637,-,0.00%
1238,2014-10-13,640,640,640,640,-,0.47%
1239,2014-10-14,640,640,640,640,-,0.00%
1240,2014-10-15,640,640,640,640,-,0.00%
1241,2014-10-16,642,642,642,642,-,0.31%
1242,2014-10-17,642,642,642,642,-,0.00%
1243,2014-10-20,642,642,642,642,-,0.00%
1244,2014-10-21,642,642,642,642,-,0.00%
1245,2014-10-22,642,642,642,642,-,0.00%
1246,2014-10-23,642,642,642,642,-,0.00%
1247,2014-10-24,642,642,642,642,-,0.00%
1248,2014-10-27,642,642,642,642,-,0.00%
1249,2014-10-28,642,642,642,642,-,0.00%
1250,2014-10-29,638,645,645,635,0.10K,-0.62%
1251,2014-10-30,638,638,638,638,-,0.00%
1252,2014-10-31,638,638,638,638,-,0.00%
1253,2014-11-03,638,638,638,638,-,0.00%
1254,2014-11-04,638,638,638,638,-,0.00%
1255,2014-11-05,632,632,632,632,-,-0.94%
1256,2014-11-06,632,632,632,632,-,0.00%
1257,2014-11-07,632,632,632,632,-,0.00%
1258,2014-11-10,632,632,632,632,-,0.00%
1259,2014-11-11,632,632,632,632,-,0.00%
1260,2014-11-12,632,632,635,632,-,0.00%
1261,2014-11-13,632,632,632,632,-,0.00%
1262,2014-11-14,632,632,632,632,-,0.00%
1263,2014-11-17,634,634,635,634,-,0.32%
1264,2014-11-18,634,634,634,634,-,0.00%
1265,2014-11-19,634,634,634,634,-,0.00%
1266,2014-11-20,634,634,634,634,-,0.00%
1267,2014-11-21,634,634,634,634,-,0.00%
1268,2014-11-24,634,634,634,634,-,0.00%
1269,2014-11-25,634,634,634,634,-,0.00%
1270,2014-11-26,629,629,629,629,-,-0.79%
1271,2014-11-28,629,629,629,629,-,0.00%
1272,2014-12-01,631,631,631,631,-,0.32%
1273,2014-12-02,630,630,630,630,-,-0.16%
1274,2014-12-03,626,626,626,626,0.08K,-0.63%
1275,2014-12-04,620,620,620,623,-,-0.96%
1276,2014-12-05,618,618,618,618,-,-0.32%
1277,2014-12-08,616,616,616,616,-,-0.32%
1278,2014-12-09,616,616,616,616,-,0.00%
1279,2014-12-10,614,614,614,614,-,-0.32%
1280,2014-12-11,614,614,614,614,-,0.00%
1281,2014-12-12,614,614,614,614,-,0.00%
1282,2014-12-15,614,614,614,614,-,0.00%
1283,2014-12-16,614,614,614,614,-,0.00%
1284,2014-12-17,605,605,605,605,-,-1.47%
1285,2014-12-18,596,596,596,596,-,-1.49%
1286,2014-12-19,605,605,605,605,-,1.51%
1287,2014-12-22,605,605,605,605,-,0.00%
1288,2014-12-23,605,605,605,605,-,0.00%
1289,2014-12-24,605,605,605,605,-,0.00%
1290,2014-12-26,605,605,605,605,-,0.00%
1291,2014-12-29,605,605,605,605,-,0.00%
1292,2014-12-30,608,608,608,608,-,0.50%
1293,2014-12-31,605,605,605,605,-,-0.49%
1294,2015-01-02,605,605,605,605,-,0.00%
1295,2015-01-05,605,605,605,605,-,0.00%
1296,2015-01-06,605,605,605,605,-,0.00%
1297,2015-01-07,597,597,597,597,0.05K,-1.32%
1298,2015-01-08,597,597,597,597,-,0.00%
1299,2015-01-09,594,594,594,594,0.12K,-0.50%
1300,2015-01-12,594,594,594,594,-,0.00%
1301,2015-01-13,594,594,594,594,-,0.00%
1302,2015-01-14,590,590,590,593,-,-0.67%
1303,2015-01-15,590,590,590,590,-,0.00%
1304,2015-01-16,590,590,590,590,-,0.00%
1305,2015-01-20,585,585,585,585,-,-0.85%
1306,2015-01-21,583,583,583,583,-,-0.34%
1307,2015-01-22,583,583,583,583,-,0.00%
1308,2015-01-23,583,583,583,583,-,0.00%
1309,2015-01-26,583,583,583,583,-,0.00%
1310,2015-01-27,583,583,583,583,-,0.00%
1311,2015-01-28,572,572,572,572,-,-1.89%
1312,2015-01-29,550,550,550,563,-,-3.85%
1313,2015-01-30,550,550,550,550,0.14K,0.00%
1314,2015-02-02,550,550,550,550,0.06K,0.00%
1315,2015-02-03,547,547,547,547,-,-0.55%
1316,2015-02-04,542,542,542,542,-,-0.91%
1317,2015-02-05,542,542,542,540,-,0.00%
1318,2015-02-06,540,540,540,540,-,-0.37%
1319,2015-02-09,538,538,538,538,-,-0.37%
1320,2015-02-10,537,537,537,537,-,-0.19%
1321,2015-02-11,535,535,535,535,-,-0.37%
1322,2015-02-12,532,532,532,532,-,-0.56%
1323,2015-02-13,532,532,532,532,-,0.00%
1324,2015-02-17,530,530,530,530,-,-0.38%
1325,2015-02-18,530,530,530,530,-,0.00%
1326,2015-02-19,530,530,530,530,-,0.00%
1327,2015-02-20,530,530,530,530,-,0.00%
1328,2015-02-23,530,530,530,530,-,0.00%
1329,2015-02-24,528,528,528,528,-,-0.38%
1330,2015-02-25,503,503,503,503,-,-4.73%
1331,2015-02-26,503,503,503,503,-,0.00%
1332,2015-02-27,503,503,503,503,-,0.00%
1333,2015-03-02,500,500,500,501,-,-0.60%
1334,2015-03-03,500,500,500,500,-,0.00%
1335,2015-03-04,500,500,500,500,-,0.00%
1336,2015-03-05,500,500,500,500,-,0.00%
1337,2015-03-06,500,500,500,500,-,0.00%
1338,2015-03-09,500,500,500,500,-,0.00%
1339,2015-03-10,500,500,500,500,-,0.00%
1340,2015-03-11,495,495,495,495,-,-1.00%
1341,2015-03-12,495,495,495,495,-,0.00%
1342,2015-03-13,495,495,495,495,-,0.00%
1343,2015-03-16,495,495,495,495,-,0.00%
1344,2015-03-17,495,495,495,495,-,0.00%
1345,2015-03-18,491,491,491,491,-,-0.81%
1346,2015-03-19,491,491,491,491,-,0.00%
1347,2015-03-20,491,491,491,491,-,0.00%
1348,2015-03-23,491,491,491,491,-,0.00%
1349,2015-03-24,491,491,491,491,-,0.00%
1350,2015-03-25,480,480,480,480,-,-2.24%
1351,2015-03-26,475,475,475,475,-,-1.04%
1352,2015-03-27,475,475,475,475,-,0.00%
1353,2015-03-30,475,475,475,475,0.05K,0.00%
1354,2015-03-31,475,475,475,475,-,0.00%
1355,2015-04-01,475,475,475,475,-,0.00%
1356,2015-04-02,475,475,475,475,-,0.00%
1357,2015-04-03,475,475,475,475,-,0.00%
1358,2015-04-06,465,470,470,470,0.07K,-2.11%
1359,2015-04-07,465,465,465,465,0.02K,0.00%
1360,2015-04-08,457,457,457,457,0.03K,-1.72%
1361,2015-04-09,457,457,457,457,-,0.00%
1362,2015-04-10,457,457,457,457,-,0.00%
1363,2015-04-13,457,457,457,457,-,0.00%
1364,2015-04-14,457,457,457,457,-,0.00%
1365,2015-04-15,455,455,455,455,-,-0.44%
1366,2015-04-16,455,455,455,455,-,0.00%
1367,2015-04-17,455,455,455,455,-,0.00%
1368,2015-04-20,455,455,455,455,-,0.00%
1369,2015-04-21,455,450,450,450,0.01K,0.00%
1370,2015-04-22,452,452,452,453,-,-0.66%
1371,2015-04-23,452,452,452,452,-,0.00%
1372,2015-04-24,452,452,452,452,-,0.00%
1373,2015-04-27,452,452,452,452,-,0.00%
1374,2015-04-28,452,452,452,452,-,0.00%
1375,2015-04-29,462,462,462,462,-,2.21%
1376,2015-04-30,462,462,462,462,-,0.00%
1377,2015-05-01,462,462,462,460,-,0.00%
1378,2015-05-04,462,462,462,462,-,0.00%
1379,2015-05-05,462,462,462,462,-,0.00%
1380,2015-05-06,443,443,443,455,-,-4.11%
1381,2015-05-07,445,445,445,445,-,0.45%
1382,2015-05-08,445,445,445,445,-,0.00%
1383,2015-05-11,445,445,445,445,-,0.00%
1384,2015-05-12,445,445,445,445,-,0.00%
1385,2015-05-13,450,450,447,450,-,1.12%
1386,2015-05-14,450,450,450,450,-,0.00%
1387,2015-05-15,450,450,450,450,-,0.00%
1388,2015-05-18,450,450,451,450,-,0.00%
1389,2015-05-19,450,450,450,450,-,0.00%
1390,2015-05-20,450,450,450,450,-,0.00%
1391,2015-05-21,450,450,450,450,-,0.00%
1392,2015-05-22,450,450,450,450,-,0.00%
1393,2015-05-26,450,450,450,450,-,0.00%
1394,2015-05-27,450,450,450,450,-,0.00%
1395,2015-05-28,467,467,467,468,-,3.78%
1396,2015-05-29,464,464,464,465,-,-0.64%
1397,2015-06-01,464,464,464,464,-,0.00%
1398,2015-06-02,464,464,464,464,-,0.00%
1399,2015-06-03,464,464,464,464,-,0.00%
1400,2015-06-04,464,464,464,464,-,0.00%
1401,2015-06-05,464,464,464,464,-,0.00%
1402,2015-06-08,464,464,464,464,-,0.00%
1403,2015-06-09,464,464,464,464,-,0.00%
1404,2015-06-10,464,464,464,464,-,0.00%
1405,2015-06-11,461,461,461,462,-,-0.65%
1406,2015-06-12,461,461,461,461,-,0.00%
1407,2015-06-15,461,461,461,461,-,0.00%
1408,2015-06-16,461,461,461,461,-,0.00%
1409,2015-06-17,464,464,464,464,-,0.65%
1410,2015-06-18,464,464,464,464,-,0.00%
1411,2015-06-19,464,464,464,464,-,0.00%
1412,2015-06-22,464,464,464,464,-,0.00%
1413,2015-06-23,464,464,464,464,-,0.00%
1414,2015-06-24,478,478,478,478,-,3.02%
1415,2015-06-25,470,470,470,470,-,-1.67%
1416,2015-06-26,470,463,463,463,0.01K,0.00%
1417,2015-06-29,465,465,465,468,-,-1.06%
1418,2015-06-30,465,465,465,465,-,0.00%
1419,2015-07-01,475,475,470,475,0.05K,2.15%
1420,2015-07-02,475,475,475,475,-,0.00%
1421,2015-07-06,466,466,466,466,-,-1.89%
1422,2015-07-07,471,471,471,471,0.11K,1.07%
1423,2015-07-08,471,471,471,471,-,0.00%
1424,2015-07-09,471,471,471,471,-,0.00%
1425,2015-07-10,471,471,471,471,-,0.00%
1426,2015-07-13,471,471,471,471,-,0.00%
1427,2015-07-14,469,469,469,469,-,-0.42%
1428,2015-07-15,469,469,469,469,-,0.00%
1429,2015-07-16,469,469,464,474,-,0.00%
1430,2015-07-17,469,469,464,474,-,0.00%
1431,2015-07-20,465,465,465,465,-,-0.85%
1432,2015-07-21,465,465,465,465,-,0.00%
1433,2015-07-22,465,465,465,465,-,0.00%
1434,2015-07-23,465,465,465,465,-,0.00%
1435,2015-07-24,465,465,465,465,-,0.00%
1436,2015-07-27,465,465,465,465,-,0.00%
1437,2015-07-28,466,466,466,466,-,0.22%
1438,2015-07-29,477,477,477,477,-,2.36%
1439,2015-07-30,478,478,478,478,-,0.21%
1440,2015-07-31,478,478,478,478,-,0.00%
1441,2015-08-03,477,477,477,477,-,-0.21%
1442,2015-08-04,477,477,477,477,-,0.00%
1443,2015-08-05,467,467,467,467,-,-2.10%
1444,2015-08-06,467,467,467,467,-,0.00%
1445,2015-08-07,467,467,467,467,-,0.00%
1446,2015-08-10,467,467,467,467,-,0.00%
1447,2015-08-11,467,467,467,467,-,0.00%
1448,2015-08-12,467,467,467,467,-,0.00%
1449,2015-08-13,467,467,467,467,-,0.00%
1450,2015-08-14,466.5,466.5,466.5,466.5,-,-0.11%
1451,2015-08-17,466.5,466.5,466.5,466.5,-,0.00%
1452,2015-08-18,466.5,466.5,466.5,466.5,-,0.00%
1453,2015-08-19,464,464,464,464,-,-0.54%
1454,2015-08-20,464,464,464,464,-,0.00%
1455,2015-08-21,464,464,464,464,-,0.00%
1456,2015-08-24,464,464,464,464,-,0.00%
1457,2015-08-25,464,464,464,464,-,0.00%
1458,2015-08-26,463,463,463,463,0.13K,-0.22%
1459,2015-08-27,462,462,462,462,-,-0.22%
1460,2015-08-28,463,463,463,463,-,0.22%
1461,2015-08-31,463,463,463,463,-,0.00%
1462,2015-09-01,460,460,460,460,-,-0.65%
1463,2015-09-02,457,457,457,457,-,-0.65%
1464,2015-09-03,449,449,449,449,0.01K,-1.75%
1465,2015-09-04,449,449,449,449,0.03K,0.00%
1466,2015-09-08,449,449,449,449,-,0.00%
1467,2015-09-09,449.5,449.5,449.5,449.5,-,0.11%
1468,2015-09-10,449.5,449.5,449.5,449.5,-,0.00%
1469,2015-09-11,449.5,449.5,449.5,449.5,-,0.00%
1470,2015-09-14,449.5,449.5,449.5,449.5,-,0.00%
1471,2015-09-15,450,450,450,450,-,0.11%
1472,2015-09-16,450,450,450,450,-,0.00%
1473,2015-09-17,449.5,449.5,449.5,449.5,-,-0.11%
1474,2015-09-18,450,450,450,450,-,0.11%
1475,2015-09-21,450,450,450,450,-,0.00%
1476,2015-09-22,450,450,450,450,-,0.00%
1477,2015-09-23,445,445,445,445,0.16K,-1.11%
1478,2015-09-24,443,443,443,443,-,-0.45%
1479,2015-09-25,448,448,448,448,-,1.13%
1480,2015-09-28,448,448,448,448,-,0.00%
1481,2015-09-29,448,448,448,448,-,0.00%
1482,2015-09-30,418,418,418,418,-,-6.70%
1483,2015-10-01,419,419,419,419,-,0.24%
1484,2015-10-02,418,418,418,418,-,-0.24%
1485,2015-10-05,420,420,420,420,-,0.48%
1486,2015-10-06,419,419,419,419,-,-0.24%
1487,2015-10-07,419,419,419,419,-,0.00%
1488,2015-10-08,418,418,418,418,-,-0.24%
1489,2015-10-09,416,416,416,416,-,-0.48%
1490,2015-10-12,417,417,417,417,-,0.24%
1491,2015-10-13,417,417,417,417,-,0.00%
1492,2015-10-14,417,417,417,417,-,0.00%
1493,2015-10-15,417,417,417,417,-,0.00%
1494,2015-10-16,420,420,420,420,-,0.72%
1495,2015-10-19,420,420,420,420,-,0.00%
1496,2015-10-20,419,419,419,419,-,-0.24%
1497,2015-10-21,416,416,416,416,-,-0.72%
1498,2015-10-22,411,411,411,411,-,-1.20%
1499,2015-10-23,414,414,414,414,-,0.73%
1500,2015-10-26,412,412,412,412,-,-0.48%
1501,2015-10-27,410,410,410,410,-,-0.49%
1502,2015-10-28,397,397,397,397,-,-3.17%
1503,2015-10-29,397,397,397,397,-,0.00%
1504,2015-10-30,397,397,397,397,-,0.00%
1505,2015-11-02,397,397,397,397,-,0.00%
1506,2015-11-03,397,397,397,397,-,0.00%
1507,2015-11-04,393,393,393,393,0.02K,-1.01%
1508,2015-11-05,393,393,393,393,-,0.00%
1509,2015-11-06,393,393,393,393,-,0.00%
1510,2015-11-09,391,391,391,391,-,-0.51%
1511,2015-11-10,389,389,389,389,-,-0.51%
1512,2015-11-11,388,388,388,388,-,-0.26%
1513,2015-11-12,388,388,388,388,-,0.00%
1514,2015-11-13,388,388,388,388,-,0.00%
1515,2015-11-16,388,388,388,388,-,0.00%
1516,2015-11-17,388,388,388,388,-,0.00%
1517,2015-11-18,388,388,388,388,-,0.00%
1518,2015-11-19,387,387,387,387,-,-0.26%
1519,2015-11-20,383,383,383,383,-,-1.03%
1520,2015-11-23,380,380,380,380,-,-0.78%
1521,2015-11-24,384,384,384,384,-,1.05%
1522,2015-11-25,376,376,376,376,-,-2.08%
1523,2015-11-27,376,376,376,376,-,0.00%
1524,2015-11-30,376,376,376,376,-,0.00%
1525,2015-12-01,380,380,380,380,-,1.06%
1526,2015-12-02,384,384,384,384,-,1.05%
1527,2015-12-03,368,368,368,368,-,-4.17%
1528,2015-12-04,368,368,368,368,-,0.00%
1529,2015-12-07,366,366,366,366,-,-0.54%
1530,2015-12-08,366,366,366,366,-,0.00%
1531,2015-12-09,364,364,364,364,-,-0.55%
1532,2015-12-10,364,364,364,364,-,0.00%
1533,2015-12-11,364,364,364,364,-,0.00%
1534,2015-12-14,364,364,364,364,-,0.00%
1535,2015-12-15,364,364,364,364,-,0.00%
1536,2015-12-16,364,364,364,364,-,0.00%
1537,2015-12-17,364,364,364,364,-,0.00%
1538,2015-12-18,364,364,364,364,-,0.00%
1539,2015-12-21,364,364,364,364,-,0.00%
1540,2015-12-22,364,364,364,364,-,0.00%
1541,2015-12-23,364,364,364,364,-,0.00%
1542,2015-12-24,364,364,364,364,-,0.00%
1543,2015-12-28,364,364,364,364,-,0.00%
1544,2015-12-29,364,364,364,364,-,0.00%
1545,2015-12-30,391,391,391,391,-,7.42%
1546,2015-12-31,391,391,391,391,-,0.00%
1547,2016-01-04,395,395,395,395,-,1.02%
1548,2016-01-05,395,395,395,395,-,0.00%
1549,2016-01-06,398,398,398,398,0.04K,0.76%
1550,2016-01-07,401,401,401,401,0.03K,0.75%
1551,2016-01-08,401,401,401,401,-,0.00%
1552,2016-01-11,397,397,397,397,-,-1.00%
1553,2016-01-12,395,395,395,395,0.05K,-0.50%
1554,2016-01-13,395,395,395,395,-,0.00%
1555,2016-01-14,392,392,392,392,-,-0.76%
1556,2016-01-15,395,395,395,395,-,0.77%
1557,2016-01-19,395,395,395,395,-,0.00%
1558,2016-01-20,394,394,394,394,0.03K,-0.25%
1559,2016-01-21,391,391,391,391,-,-0.76%
1560,2016-01-22,391,391,391,391,-,0.00%
1561,2016-01-25,391,391,391,391,-,0.00%
1562,2016-01-26,390,390,390,390,-,-0.26%
1563,2016-01-27,406,406,406,406,-,4.10%
1564,2016-01-28,404,404,404,404,-,-0.49%
1565,2016-01-29,401,401,401,401,-,-0.74%
1566,2016-02-01,402,402,402,402,0.05K,0.25%
1567,2016-02-02,407,407,407,407,-,1.24%
1568,2016-02-03,400,400,400,400,0.03K,-1.72%
1569,2016-02-04,399,399,399,399,-,-0.25%
1570,2016-02-05,400,400,400,400,-,0.25%
1571,2016-02-08,400,400,400,400,-,0.00%
1572,2016-02-09,395,395,395,395,-,-1.25%
1573,2016-02-10,397,397,397,397,-,0.51%
1574,2016-02-11,397,397,397,397,-,0.00%
1575,2016-02-12,397,397,397,397,-,0.00%
1576,2016-02-16,398,398,398,398,-,0.25%
1577,2016-02-17,396,396,396,396,-,-0.50%
1578,2016-02-18,396,396,396,396,-,0.00%
1579,2016-02-19,397,397,397,397,-,0.25%
1580,2016-02-22,396,396,396,396,-,-0.25%
1581,2016-02-23,396,396,396,396,-,0.00%
1582,2016-02-24,400,400,400,400,-,1.01%
1583,2016-02-25,400,400,400,400,-,0.00%
1584,2016-02-26,400,400,400,400,-,0.00%
1585,2016-02-29,402,402,402,402,-,0.50%
1586,2016-03-01,404,404,404,404,-,0.50%
1587,2016-03-02,404,404,404,404,-,0.00%
1588,2016-03-03,404,404,404,404,-,0.00%
1589,2016-03-04,405,405,405,405,-,0.25%
1590,2016-03-07,407,407,407,407,-,0.49%
1591,2016-03-08,407,407,407,407,-,0.00%
1592,2016-03-09,407,407,407,407,-,0.00%
1593,2016-03-10,407,407,407,407,-,0.00%
1594,2016-03-11,414,414,414,414,0.05K,1.72%
1595,2016-03-14,414,414,414,414,-,0.00%
1596,2016-03-15,415,415,415,415,-,0.24%
1597,2016-03-16,415,415,415,415,-,0.00%
1598,2016-03-17,415,415,415,415,-,0.00%
1599,2016-03-18,418,418,418,418,-,0.72%
1600,2016-03-21,418,418,418,418,-,0.00%
1601,2016-03-22,415,415,415,415,0.05K,-0.72%
1602,2016-03-23,415,415,415,415,-,0.00%
1603,2016-03-24,416,416,416,416,-,0.24%
1604,2016-03-28,416,416,416,416,-,0.00%
1605,2016-03-29,416,416,416,416,-,0.00%
1606,2016-03-30,483,483,483,483,0.01K,16.11%
1607,2016-03-31,480,480,480,480,-,-0.62%
1608,2016-04-01,480,480,480,480,-,0.00%
1609,2016-04-04,480,480,480,480,-,0.00%
1610,2016-04-05,480,480,480,480,-,0.00%
1611,2016-04-06,480,480,480,480,-,0.00%
1612,2016-04-07,480,480,480,480,-,0.00%
1613,2016-04-08,478,478,478,478,-,-0.42%
1614,2016-04-11,478,478,478,478,-,0.00%
1615,2016-04-12,478,478,478,478,-,0.00%
1616,2016-04-13,476,476,476,476,-,-0.42%
1617,2016-04-14,476,476,476,476,-,0.00%
1618,2016-04-15,479,479,479,479,-,0.63%
1619,2016-04-18,479,479,479,479,-,0.00%
1620,2016-04-19,487,487,487,487,-,1.67%
1621,2016-04-20,486,486,486,486,-,-0.21%
1622,2016-04-21,488,488,488,488,-,0.41%
1623,2016-04-22,487,487,487,487,-,-0.20%
1624,2016-04-25,488,488,488,488,-,0.21%
1625,2016-04-26,488,488,488,488,-,0.00%
1626,2016-04-27,550,550,550,550,0.00K,12.70%
1627,2016-04-28,560,560,560,560,0.20K,1.82%
1628,2016-04-29,560,560,560,560,-,0.00%
1629,2016-05-02,560,560,560,560,-,0.00%
1630,2016-05-03,560,560,560,560,0.00K,0.00%
1631,2016-05-04,560,560,560,560,-,0.00%
1632,2016-05-05,560,560,560,560,-,0.00%
1633,2016-05-06,560,560,560,560,-,0.00%
1634,2016-05-09,560,560,560,560,-,0.00%
1635,2016-05-10,560,560,560,560,-,0.00%
1636,2016-05-11,564,564,564,564,-,0.71%
1637,2016-05-12,568,568,568,568,-,0.71%
1638,2016-05-13,570,570,570,570,-,0.35%
1639,2016-05-16,570,570,570,570,-,0.00%
1640,2016-05-17,570,570,570,570,-,0.00%
1641,2016-05-18,581,581,581,581,-,1.93%
1642,2016-05-19,581,581,581,581,-,0.00%
1643,2016-05-20,581,581,581,581,-,0.00%
1644,2016-05-23,585,585,585,585,-,0.69%
1645,2016-05-24,585,585,585,585,-,0.00%
1646,2016-05-25,613,613,613,613,-,4.79%
1647,2016-05-26,608,608,608,608,-,-0.82%
1648,2016-05-27,608,608,608,608,-,0.00%
1649,2016-05-31,607,607,607,607,-,-0.16%
1650,2016-06-01,615,615,615,615,-,1.32%
1651,2016-06-02,615,615,615,615,-,0.00%
1652,2016-06-03,615,615,615,615,-,0.00%
1653,2016-06-06,615,615,615,615,-,0.00%
1654,2016-06-07,615,615,615,615,-,0.00%
1655,2016-06-08,625,625,625,625,-,1.63%
1656,2016-06-09,628,628,628,628,-,0.48%
1657,2016-06-10,625,625,625,625,-,-0.48%
1658,2016-06-13,625,625,625,625,-,0.00%
1659,2016-06-14,625,625,625,625,-,0.00%
1660,2016-06-15,625,625,625,625,-,0.00%
1661,2016-06-16,628,628,628,628,-,0.48%
1662,2016-06-17,628,628,628,628,-,0.00%
1663,2016-06-20,628,628,628,628,-,0.00%
1664,2016-06-21,629,629,629,629,-,0.16%
1665,2016-06-22,629,629,629,629,-,0.00%
1666,2016-06-23,628,628,628,628,-,-0.16%
1667,2016-06-24,628,628,628,628,-,0.00%
1668,2016-06-27,628,628,628,628,-,0.00%
1669,2016-06-28,628,628,628,628,-,0.00%
1670,2016-06-29,618,618,618,618,0.07K,-1.59%
1671,2016-06-30,618,618,618,618,-,0.00%
1672,2016-07-01,615,615,615,615,-,-0.49%
1673,2016-07-05,615,615,615,615,-,0.00%
1674,2016-07-06,615,615,615,615,-,0.00%
1675,2016-07-07,615,615,615,615,-,0.00%
1676,2016-07-08,615,615,615,615,-,0.00%
