Date,Price,Open,High,Low,Vol.,Change %
2245,2018-09-03,"1,206.30","1,204.90","1,209.60","1,201.30",-,0.12%
2246,2018-09-04,"1,270.20","1,270.20","1,270.20","1,270.20",0.03K,5.30%
2247,2018-09-05,"1,272.60","1,266.10","1,271.90","1,266.10",0.01K,0.19%
2248,2018-09-06,"1,275.70","1,275.70","1,275.70","1,275.70",0.00K,0.24%
2249,2018-09-07,"1,272.10","1,272.10","1,272.10","1,272.10",0.00K,-0.28%
2250,2018-09-10,"1,271.60","1,271.60","1,271.60","1,271.60",0.01K,-0.04%
2251,2018-09-11,"1,274.40","1,274.40","1,274.40","1,274.40",0.02K,0.22%
2252,2018-09-12,"1,283.90","1,269.60","1,271.00","1,269.50",0.02K,0.75%
2253,2018-09-13,"1,281.00","1,281.00","1,281.00","1,281.00",0.02K,-0.23%
2254,2018-09-14,"1,273.80","1,273.80","1,273.80","1,273.80",0.00K,-0.56%
2255,2018-09-17,"1,278.40","1,278.40","1,278.40","1,278.40",0.04K,0.36%
2256,2018-09-18,"1,275.70","1,275.70","1,275.70","1,275.70",0.03K,-0.21%
2257,2018-09-19,"1,281.50","1,281.50","1,281.50","1,281.50",0.01K,0.45%
2258,2018-09-20,"1,284.40","1,284.40","1,284.40","1,284.40",0.01K,0.23%
2259,2018-09-21,"1,274.30","1,274.30","1,274.30","1,274.30",0.04K,-0.79%
2260,2018-09-24,"1,277.40","1,277.40","1,277.40","1,277.40",0.01K,0.24%
2261,2018-09-25,"1,278.20","1,278.20","1,278.20","1,278.20",0.02K,0.06%
2262,2018-09-26,"1,271.80","1,271.80","1,271.80","1,271.80",0.00K,-0.50%
2263,2018-09-27,"1,259.80","1,260.00","1,260.00","1,260.00",0.00K,-0.94%
2264,2018-09-28,"1,268.70","1,270.00","1,270.00","1,270.00",0.00K,0.71%
2265,2018-10-01,"1,264.40","1,264.40","1,264.40","1,264.40",0.18K,-0.34%
2266,2018-10-02,"1,280.70","1,280.70","1,280.70","1,280.70",0.00K,1.29%
2267,2018-10-03,"1,276.70","1,276.70","1,276.70","1,276.70",0.08K,-0.31%
2268,2018-10-04,"1,275.50","1,275.50","1,275.50","1,275.50",0.00K,-0.09%
2269,2018-10-05,"1,280.20","1,280.20","1,280.20","1,280.20",0.01K,0.37%
2270,2018-10-08,"1,262.90","1,262.90","1,262.90","1,262.90",0.04K,-1.35%
2271,2018-10-09,"1,265.80","1,265.80","1,265.80","1,265.80",0.01K,0.23%
2272,2018-10-10,"1,267.70","1,267.70","1,267.70","1,267.70",0.06K,0.15%
2273,2018-10-11,"1,302.30","1,271.20","1,271.20","1,271.20",0.00K,2.73%
2274,2018-10-12,"1,296.30","1,296.30","1,296.30","1,296.30",0.12K,-0.46%
2275,2018-10-15,"1,305.40","1,305.40","1,305.40","1,305.40",0.14K,0.70%
2276,2018-10-16,"1,305.80","1,305.80","1,305.80","1,305.80",0.05K,0.03%
2277,2018-10-17,"1,301.90","1,301.90","1,301.90","1,301.90",0.01K,-0.30%
2278,2018-10-18,"1,305.10","1,305.10","1,305.10","1,305.10",0.17K,0.25%
2279,2018-10-19,"1,303.80","1,303.80","1,303.80","1,303.80",0.06K,-0.10%
2280,2018-10-22,"1,299.80","1,299.80","1,299.80","1,299.80",0.02K,-0.31%
2281,2018-10-23,"1,312.00","1,312.00","1,312.00","1,312.00",0.03K,0.94%
2282,2018-10-24,"1,305.50","1,305.50","1,305.50","1,305.50",0.01K,-0.50%
2283,2018-10-25,"1,306.70","1,306.70","1,306.70","1,306.70",0.00K,0.09%
2284,2018-10-26,"1,309.70","1,309.70","1,309.70","1,309.70",0.05K,0.23%
2285,2018-10-29,"1,301.10","1,301.10","1,301.10","1,301.10",0.00K,-0.66%
2286,2018-10-30,"1,298.90","1,296.70","1,296.70","1,296.70",0.00K,-0.17%
2287,2018-10-31,"1,288.20","1,291.10","1,291.10","1,291.10",0.00K,-0.82%
2288,2018-11-01,"1,312.20","1,312.20","1,312.20","1,312.20",0.01K,1.86%
2289,2018-11-02,"1,307.30","1,307.30","1,307.30","1,307.30",0.00K,-0.37%
2290,2018-11-05,"1,306.40","1,306.40","1,306.40","1,306.40",0.05K,-0.07%
2291,2018-11-06,"1,300.40","1,300.40","1,300.40","1,300.40",0.01K,-0.46%
2292,2018-11-07,"1,302.80","1,302.80","1,302.80","1,302.80",0.00K,0.18%
2293,2018-11-08,"1,299.30","1,299.30","1,299.30","1,299.30",0.00K,-0.27%
2294,2018-11-09,"1,282.20","1,282.20","1,282.20","1,282.20",0.08K,-1.32%
2295,2018-11-12,"1,276.80","1,276.80","1,276.80","1,276.80",0.03K,-0.42%
2296,2018-11-13,"1,274.70","1,274.70","1,274.70","1,274.70",0.01K,-0.16%
2297,2018-11-14,"1,283.20","1,283.20","1,283.20","1,283.20",0.33K,0.67%
2298,2018-11-15,"1,287.60","1,287.60","1,287.60","1,287.60",0.01K,0.34%
2299,2018-11-16,"1,294.90","1,294.90","1,294.90","1,294.90",0.00K,0.57%
2300,2018-11-19,"1,297.50","1,297.50","1,297.50","1,297.50",0.10K,0.20%
2301,2018-11-20,"1,293.40","1,293.40","1,293.40","1,293.40",0.01K,-0.32%
2302,2018-11-21,"1,300.80","1,300.80","1,300.80","1,300.80",0.34K,0.57%
2303,2018-11-22,"1,228.00","1,226.40","1,229.70","1,225.50",-,-5.60%
2304,2018-11-23,"1,296.10","1,296.10","1,296.10","1,296.10",0.06K,5.55%
2305,2018-11-26,"1,295.80","1,295.80","1,295.80","1,295.80",0.00K,-0.02%
2306,2018-11-27,"1,286.50","1,286.50","1,286.50","1,286.50",0.01K,-0.72%
2307,2018-11-28,"1,296.40","1,296.40","1,296.40","1,296.40",0.00K,0.77%
2308,2018-11-29,"1,297.00","1,297.00","1,297.00","1,297.00",0.00K,0.05%
2309,2018-11-30,"1,292.70","1,289.70","1,289.70","1,289.70",0.00K,-0.33%
2310,2018-12-03,"1,306.40","1,306.40","1,306.40","1,306.40",0.05K,1.06%
2311,2018-12-04,"1,313.60","1,313.60","1,313.60","1,313.60",0.02K,0.55%
2312,2018-12-05,"1,309.60","1,309.60","1,309.60","1,309.60",0.00K,-0.30%
2313,2018-12-06,"1,310.20","1,313.90","1,313.90","1,309.50",0.00K,0.05%
2314,2018-12-07,"1,319.50","1,319.50","1,319.50","1,319.50",0.00K,0.71%
2315,2018-12-10,"1,314.80","1,314.80","1,314.80","1,314.80",0.09K,-0.36%
2316,2018-12-11,"1,312.90","1,312.90","1,312.90","1,312.90",0.00K,-0.14%
2317,2018-12-12,"1,315.80","1,315.80","1,315.80","1,315.80",0.07K,0.22%
2318,2018-12-13,"1,313.20","1,313.20","1,313.20","1,313.20",0.19K,-0.20%
2319,2018-12-14,"1,307.00","1,307.00","1,307.00","1,307.00",0.03K,-0.47%
2320,2018-12-17,"1,317.40","1,317.40","1,317.40","1,317.40",0.01K,0.80%
2321,2018-12-18,"1,318.50","1,318.50","1,318.50","1,318.50",0.03K,0.08%
2322,2018-12-19,"1,321.30","1,321.30","1,321.30","1,321.30",0.27K,0.21%
2323,2018-12-20,"1,333.10","1,333.10","1,333.10","1,333.10",0.01K,0.89%
2324,2018-12-21,"1,323.10","1,323.10","1,323.10","1,323.10",0.06K,-0.75%
2325,2018-12-24,"1,337.00","1,337.00","1,337.00","1,337.00",0.03K,1.05%
2326,2018-12-25,"1,270.75","1,272.50","1,274.55","1,270.65",-,-4.96%
2327,2018-12-26,"1,338.30","1,343.00","1,343.00","1,343.00",0.00K,5.32%
2328,2018-12-27,"1,346.50","1,346.50","1,346.50","1,346.50",0.03K,0.61%
2329,2018-12-28,"1,348.30","1,348.30","1,348.30","1,348.30",0.08K,0.13%
2330,2018-12-31,"1,347.10","1,347.10","1,347.10","1,347.10",0.05K,-0.09%
2331,2019-01-01,"1,283.35","1,284.70","1,284.75","1,282.85",-,-4.73%
2332,2019-01-02,"1,349.50","1,349.50","1,349.50","1,349.50",0.10K,5.15%
2333,2019-01-03,"1,359.80","1,359.80","1,359.80","1,359.80",0.01K,0.76%
2334,2019-01-04,"1,351.00","1,351.80","1,351.80","1,351.80",0.00K,-0.65%
2335,2019-01-07,"1,355.20","1,355.20","1,355.20","1,355.20",0.01K,0.31%
2336,2019-01-08,"1,351.10","1,351.10","1,351.10","1,351.10",0.00K,-0.30%
2337,2019-01-09,"1,357.30","1,357.30","1,357.30","1,357.30",0.10K,0.46%
2338,2019-01-10,"1,353.00","1,353.00","1,353.00","1,353.00",0.55K,-0.32%
2339,2019-01-11,"1,355.40","1,355.40","1,355.40","1,355.40",0.05K,0.18%
2340,2019-01-14,"1,357.20","1,357.20","1,357.20","1,357.20",0.40K,0.13%
2341,2019-01-15,"1,353.70","1,353.70","1,353.70","1,353.70",0.01K,-0.26%
2342,2019-01-16,"1,359.30","1,359.30","1,359.30","1,359.30",0.00K,0.41%
2343,2019-01-17,"1,357.90","1,357.90","1,357.90","1,357.90",0.03K,-0.10%
2344,2019-01-18,"1,348.10","1,348.10","1,348.10","1,348.10",0.00K,-0.72%
2345,2019-01-20,"1,282.05","1,281.30","1,282.70","1,280.50",-,-4.90%
2346,2019-01-21,"1,279.05","1,281.95","1,282.95","1,276.15",-,-0.23%
2347,2019-01-22,"1,348.40","1,348.40","1,348.40","1,348.40",0.15K,5.42%
2348,2019-01-23,"1,349.30","1,349.30","1,349.30","1,349.30",0.02K,0.07%
2349,2019-01-24,"1,344.90","1,344.90","1,344.90","1,344.90",0.05K,-0.33%
2350,2019-01-25,"1,364.00","1,360.00","1,360.00","1,360.00",0.01K,1.42%
2351,2019-01-28,"1,369.80","1,369.80","1,369.80","1,369.80",0.00K,0.43%
2352,2019-01-29,"1,375.60","1,375.60","1,375.60","1,375.60",0.20K,0.42%
2353,2019-01-30,"1,375.90","1,377.60","1,377.60","1,377.60",0.06K,0.02%
2354,2019-01-31,"1,384.00","1,384.00","1,384.00","1,384.00",0.08K,0.59%
2355,2019-02-01,"1,381.10","1,382.60","1,382.60","1,382.60",0.01K,-0.21%
2356,2019-02-04,"1,378.30","1,378.30","1,378.30","1,378.30",0.00K,-0.20%
2357,2019-02-05,"1,378.60","1,378.60","1,378.60","1,378.60",0.04K,0.02%
2358,2019-02-06,"1,373.80","1,373.80","1,373.80","1,373.80",0.00K,-0.35%
2359,2019-02-07,"1,373.60","1,373.60","1,373.60","1,373.60",0.00K,-0.01%
2360,2019-02-08,"1,377.80","1,377.80","1,377.80","1,377.80",0.05K,0.31%
2361,2019-02-11,"1,371.20","1,371.20","1,371.20","1,371.20",0.03K,-0.48%
2362,2019-02-12,"1,373.20","1,373.20","1,373.20","1,373.20",0.00K,0.15%
2363,2019-02-13,"1,374.60","1,374.60","1,374.60","1,374.60",0.05K,0.10%
2364,2019-02-14,"1,373.20","1,373.20","1,373.20","1,373.20",0.07K,-0.10%
2365,2019-02-15,"1,381.20","1,381.20","1,381.20","1,381.20",0.03K,0.58%
2366,2019-02-17,"1,324.25","1,324.65","1,324.95","1,323.85",-,-4.12%
2367,2019-02-18,"1,329.55","1,324.35","1,330.75","1,324.05",-,0.40%
2368,2019-02-19,"1,403.90","1,403.90","1,403.90","1,403.90",0.04K,5.59%
2369,2019-02-20,"1,406.70","1,406.70","1,406.70","1,406.70",0.15K,0.20%
2370,2019-02-21,"1,387.20","1,388.00","1,388.00","1,388.00",0.03K,-1.39%
2371,2019-02-22,"1,392.50","1,392.50","1,392.50","1,392.50",0.02K,0.38%
2372,2019-02-25,"1,389.00","1,389.00","1,389.00","1,389.00",0.00K,-0.25%
2373,2019-02-26,"1,387.90","1,387.90","1,387.90","1,387.90",0.00K,-0.08%
2374,2019-02-27,"1,380.50","1,380.50","1,380.50","1,380.50",0.00K,-0.53%
2375,2019-02-28,"1,375.30","1,374.00","1,374.00","1,374.00",0.01K,-0.38%
2376,2019-03-01,"1,358.30","1,358.30","1,358.30","1,358.30",0.13K,-1.24%
2377,2019-03-04,"1,346.30","1,346.30","1,346.30","1,346.30",0.02K,-0.88%
2378,2019-03-05,"1,343.50","1,343.50","1,343.50","1,343.50",0.00K,-0.21%
2379,2019-03-06,"1,346.50","1,346.50","1,346.50","1,346.50",0.00K,0.22%
2380,2019-03-07,"1,344.90","1,344.90","1,344.90","1,344.90",0.04K,-0.12%
2381,2019-03-08,"1,358.50","1,358.50","1,358.50","1,358.50",0.00K,1.01%
2382,2019-03-11,"1,350.00","1,350.00","1,350.00","1,350.00",0.00K,-0.63%
2383,2019-03-12,"1,356.60","1,356.60","1,356.60","1,356.60",0.08K,0.49%
2384,2019-03-13,"1,368.10","1,368.10","1,368.10","1,368.10",0.02K,0.85%
2385,2019-03-14,"1,352.90","1,352.90","1,352.90","1,352.90",0.23K,-1.11%
2386,2019-03-15,"1,360.60","1,360.60","1,360.60","1,360.60",0.01K,0.57%
2387,2019-03-18,"1,359.40","1,359.40","1,359.40","1,359.40",0.01K,-0.09%
2388,2019-03-19,"1,364.70","1,364.70","1,364.70","1,364.70",0.00K,0.39%
2389,2019-03-20,"1,359.50","1,359.50","1,359.50","1,359.50",0.02K,-0.38%
2390,2019-03-21,"1,364.50","1,364.50","1,364.50","1,364.50",0.12K,0.37%
2391,2019-03-22,"1,369.30","1,368.20","1,368.20","1,368.20",0.03K,0.35%
2392,2019-03-25,"1,378.10","1,378.10","1,378.10","1,378.10",0.10K,0.64%
2393,2019-03-26,"1,369.30","1,369.30","1,369.30","1,369.30",0.01K,-0.64%
2394,2019-03-27,"1,363.80","1,363.80","1,363.80","1,363.80",0.04K,-0.40%
2395,2019-03-28,"1,342.40","1,348.00","1,348.00","1,342.20",0.01K,-1.57%
2396,2019-03-29,"1,346.00","1,354.10","1,354.10","1,354.10",0.00K,0.27%
2397,2019-04-01,"1,342.70","1,342.70","1,342.70","1,342.70",0.03K,-0.25%
2398,2019-04-02,"1,343.90","1,340.80","1,343.20","1,340.80",0.00K,0.09%
2399,2019-04-03,"1,344.00","1,344.00","1,344.00","1,344.00",0.05K,0.01%
2400,2019-04-04,"1,343.50","1,343.50","1,343.50","1,343.50",0.04K,-0.04%
2401,2019-04-05,"1,345.20","1,345.20","1,345.20","1,345.20",0.05K,0.13%
2402,2019-04-08,"1,351.90","1,351.90","1,351.90","1,351.90",0.00K,0.50%
2403,2019-04-09,"1,358.40","1,358.40","1,358.40","1,358.40",0.00K,0.48%
2404,2019-04-10,"1,363.90","1,363.90","1,363.90","1,363.90",0.08K,0.40%
2405,2019-04-11,"1,343.40","1,356.60","1,356.60","1,356.60",0.00K,-1.50%
2406,2019-04-12,"1,346.30","1,346.30","1,346.30","1,346.30",0.23K,0.22%
2407,2019-04-15,"1,342.40","1,342.40","1,342.40","1,342.40",0.02K,-0.29%
2408,2019-04-16,"1,328.10","1,329.10","1,329.10","1,329.00",0.05K,-1.07%
2409,2019-04-17,"1,327.60","1,327.60","1,327.60","1,327.60",0.06K,-0.04%
2410,2019-04-18,"1,326.90","1,326.90","1,326.90","1,326.90",0.08K,-0.05%
2411,2019-04-19,"1,277.90","1,277.90","1,277.90","1,277.90",-,-3.69%
2412,2019-04-22,"1,328.50","1,328.50","1,328.50","1,328.50",0.00K,3.96%
2413,2019-04-23,"1,323.80","1,323.80","1,323.80","1,323.80",0.01K,-0.35%
2414,2019-04-24,"1,329.90","1,329.90","1,329.90","1,329.90",0.15K,0.46%
2415,2019-04-25,"1,330.20","1,330.20","1,330.20","1,330.20",0.00K,0.02%
2416,2019-04-26,"1,339.20","1,339.20","1,339.20","1,339.20",0.38K,0.68%
2417,2019-04-29,"1,331.60","1,331.60","1,331.60","1,331.60",0.14K,-0.57%
2418,2019-04-30,"1,335.70","1,335.70","1,335.70","1,335.70",0.21K,0.31%
2419,2019-05-01,"1,334.20","1,334.20","1,334.20","1,334.20",0.26K,-0.11%
2420,2019-05-02,"1,322.20","1,323.00","1,323.00","1,323.00",0.00K,-0.90%
2421,2019-05-03,"1,331.70","1,331.70","1,331.70","1,331.70",0.02K,0.72%
2422,2019-05-06,"1,334.00","1,334.00","1,334.00","1,334.00",0.01K,0.17%
2423,2019-05-07,"1,335.80","1,335.80","1,335.80","1,335.80",0.12K,0.13%
2424,2019-05-08,"1,331.40","1,338.00","1,338.00","1,338.00",0.05K,-0.33%
2425,2019-05-09,"1,335.10","1,335.10","1,335.10","1,335.10",0.04K,0.28%
2426,2019-05-10,"1,337.20","1,337.20","1,337.20","1,337.20",0.05K,0.16%
2427,2019-05-13,"1,350.20","1,350.20","1,350.20","1,350.20",0.12K,0.97%
2428,2019-05-14,"1,343.40","1,343.40","1,343.40","1,343.40",0.20K,-0.50%
2429,2019-05-15,"1,344.50","1,344.50","1,344.50","1,344.50",0.06K,0.08%
2430,2019-05-16,"1,333.10","1,333.10","1,333.10","1,333.10",0.11K,-0.85%
2431,2019-05-17,"1,322.50","1,322.50","1,322.50","1,322.50",0.21K,-0.80%
2432,2019-05-20,"1,324.20","1,324.20","1,324.20","1,324.20",0.08K,0.13%
2433,2019-05-21,"1,320.10","1,320.10","1,320.10","1,320.10",0.10K,-0.31%
2434,2019-05-22,"1,321.30","1,321.30","1,321.30","1,321.30",0.02K,0.09%
2435,2019-05-23,"1,331.80","1,328.40","1,328.40","1,328.40",0.00K,0.79%
2436,2019-05-24,"1,330.10","1,329.20","1,329.20","1,329.20",0.00K,-0.13%
2437,2019-05-26,"1,284.15","1,284.20","1,285.15","1,283.65",-,-3.45%
2438,2019-05-27,"1,284.95","1,284.25","1,286.85","1,283.25",-,0.06%
2439,2019-05-28,"1,323.30","1,322.60","1,322.60","1,322.60",0.12K,2.98%
2440,2019-05-29,"1,326.50","1,327.80","1,327.80","1,327.80",0.00K,0.24%
2441,2019-05-30,"1,341.40","1,332.40","1,332.40","1,332.40",0.33K,1.12%
2442,2019-05-31,"1,357.50","1,342.90","1,347.80","1,342.90",0.22K,1.20%
2443,2019-06-03,"1,372.90","1,356.50","1,356.50","1,356.50",0.07K,1.13%
2444,2019-06-04,"1,373.90","1,366.50","1,366.50","1,366.50",0.03K,0.07%
2445,2019-06-05,"1,377.60","1,376.60","1,376.60","1,368.80",0.16K,0.27%
2446,2019-06-06,"1,385.90","1,370.00","1,370.00","1,370.00",0.09K,0.60%
2447,2019-06-07,"1,389.30","1,388.50","1,388.50","1,382.40",0.05K,0.25%
2448,2019-06-10,"1,374.30","1,378.00","1,378.00","1,367.00",0.01K,-1.08%
2449,2019-06-11,"1,376.40","1,369.00","1,369.00","1,369.00",1.01K,0.15%
2450,2019-06-12,"1,381.20","1,373.80","1,373.80","1,373.80",0.01K,0.35%
2451,2019-06-13,"1,388.10","1,378.30","1,378.70","1,378.30",0.00K,0.50%
2452,2019-06-14,"1,388.90","1,389.20","1,389.20","1,379.80",0.04K,0.06%
2453,2019-06-17,"1,387.00","1,379.70","1,384.20","1,379.70",0.02K,-0.14%
2454,2019-06-18,"1,394.80","1,379.70","1,394.50","1,379.70",0.18K,0.56%
2455,2019-06-19,"1,391.20","1,382.10","1,382.10","1,382.10",0.09K,-0.26%
2456,2019-06-20,"1,436.00","1,419.10","1,428.70","1,417.40",0.41K,3.22%
2457,2019-06-21,"1,439.00","1,444.00","1,444.00","1,419.60",0.02K,0.21%
2458,2019-06-24,"1,457.00","1,439.10","1,449.60","1,439.00",0.01K,1.25%
2459,2019-06-25,"1,457.40","1,461.30","1,473.90","1,448.70",0.09K,0.03%
2460,2019-06-26,"1,453.90","1,441.90","1,445.40","1,440.50",0.04K,-0.24%
2461,2019-06-27,"1,450.60","1,444.50","1,444.50","1,444.50",0.06K,-0.23%
2462,2019-06-28,"1,452.90","1,451.00","1,451.00","1,445.70",0.06K,0.16%
2463,2019-07-01,"1,429.70","1,444.00","1,444.00","1,424.40",0.01K,-1.60%
2464,2019-07-02,"1,448.90","1,428.60","1,428.60","1,428.60",0.07K,1.34%
2465,2019-07-03,"1,462.10","1,465.50","1,465.50","1,461.90",0.00K,0.91%
2466,2019-07-04,"1,423.55","1,421.25","1,426.65","1,412.85",-,-2.64%
2467,2019-07-05,"1,442.70","1,428.00","1,433.00","1,428.00",0.02K,1.35%
2468,2019-07-08,"1,443.40","1,436.90","1,436.90","1,436.90",0.05K,0.05%
2469,2019-07-09,"1,444.40","1,430.60","1,430.80","1,430.60",0.02K,0.07%
2470,2019-07-10,"1,456.60","1,450.50","1,450.50","1,450.50",0.07K,0.84%
2471,2019-07-11,"1,451.40","1,461.40","1,467.20","1,461.40",0.01K,-0.36%
2472,2019-07-12,"1,457.00","1,450.90","1,450.90","1,450.90",0.05K,0.39%
2473,2019-07-15,"1,458.40","1,452.30","1,452.30","1,452.30",0.99K,0.10%
2474,2019-07-16,"1,456.60","1,453.40","1,453.40","1,453.40",0.02K,-0.12%
2475,2019-07-17,"1,469.30","1,455.00","1,467.30","1,455.00",0.02K,0.87%
2476,2019-07-18,"1,474.00","1,464.40","1,488.50","1,459.40",0.02K,0.32%
2477,2019-07-19,"1,472.30","1,483.30","1,487.40","1,461.50",0.02K,-0.12%
2478,2019-07-22,"1,472.80","1,466.00","1,466.00","1,466.00",0.61K,0.03%
2479,2019-07-23,"1,467.60","1,458.60","1,459.60","1,458.60",0.25K,-0.35%
2480,2019-07-24,"1,469.70","1,467.20","1,467.20","1,467.20",0.04K,0.14%
2481,2019-07-25,"1,461.20","1,465.10","1,468.00","1,456.10",0.81K,-0.58%
2482,2019-07-26,"1,467.20","1,460.40","1,460.40","1,460.40",0.56K,0.41%
2483,2019-07-29,"1,468.50","1,461.70","1,461.70","1,461.70",1.05K,0.09%
2484,2019-07-30,"1,477.30","1,469.00","1,472.40","1,469.00",0.02K,0.60%
2485,2019-07-31,"1,473.30","1,460.50","1,469.60","1,452.90",0.13K,-0.27%
2486,2019-08-01,"1,468.50","1,450.80","1,485.60","1,443.30",0.15K,-0.33%
2487,2019-08-02,"1,492.30","1,476.20","1,476.20","1,476.20",0.08K,1.62%
2488,2019-08-05,"1,509.60","1,487.40","1,505.00","1,487.40",0.07K,1.16%
2489,2019-08-06,"1,516.70","1,507.20","1,511.10","1,498.60",0.14K,0.47%
2490,2019-08-07,"1,551.60","1,510.60","1,547.70","1,510.60",0.11K,2.30%
2491,2019-08-08,"1,542.00","1,533.00","1,542.10","1,532.60",0.06K,-0.62%
2492,2019-08-09,"1,541.50","1,542.80","1,543.80","1,535.00",0.09K,-0.03%
2493,2019-08-12,"1,550.00","1,536.00","1,550.10","1,526.40",0.16K,0.55%
2494,2019-08-13,"1,547.70","1,556.20","1,571.70","1,523.10",0.07K,-0.15%
2495,2019-08-14,"1,561.00","1,538.50","1,553.10","1,532.60",0.24K,0.86%
2496,2019-08-15,"1,563.70","1,553.00","1,561.20","1,546.00",0.29K,0.17%
2497,2019-08-16,"1,556.20","1,557.40","1,557.70","1,541.30",0.16K,-0.48%
2498,2019-08-19,"1,544.00","1,543.90","1,543.90","1,531.00",0.35K,-0.78%
2499,2019-08-20,"1,548.00","1,530.20","1,540.70","1,530.20",0.17K,0.26%
2500,2019-08-21,"1,548.20","1,532.70","1,540.60","1,532.70",0.56K,0.01%
2501,2019-08-22,"1,541.10","1,534.30","1,538.80","1,530.50",0.25K,-0.46%
2502,2019-08-23,"1,570.20","1,539.00","1,563.50","1,537.30",0.26K,1.89%
2503,2019-08-26,"1,569.80","1,584.50","1,584.50","1,563.20",0.07K,-0.03%
2504,2019-08-27,"1,584.50","1,566.20","1,579.30","1,564.60",0.17K,0.94%
2505,2019-08-28,"1,581.20","1,572.30","1,578.00","1,571.60",0.24K,-0.21%
2506,2019-08-29,"1,569.90","1,571.90","1,578.80","1,562.00",0.25K,-0.71%
2507,2019-08-30,"1,563.10","1,564.10","1,566.90","1,555.00",0.45K,-0.43%
2508,2019-09-01,"1,538.05","1,535.25","1,542.90","1,535.25",-,-1.60%
2509,2019-09-02,"1,535.15","1,537.95","1,540.05","1,528.15",-,-0.19%
2510,2019-09-03,"1,589.10","1,562.80","1,583.90","1,561.20",0.24K,3.51%
2511,2019-09-04,"1,593.30","1,582.70","1,590.70","1,572.00",0.03K,0.26%
2512,2019-09-05,"1,558.80","1,579.50","1,584.10","1,544.90",0.10K,-2.17%
2513,2019-09-06,"1,549.20","1,551.00","1,559.90","1,539.20",0.06K,-0.62%
2514,2019-09-09,"1,545.50","1,540.10","1,546.60","1,534.10",0.24K,-0.24%
2515,2019-09-10,"1,534.00","1,531.90","1,532.60","1,524.90",0.16K,-0.74%
2516,2019-09-11,"1,538.30","1,528.80","1,534.40","1,528.80",0.04K,0.28%
2517,2019-09-12,"1,544.10","1,530.40","1,558.60","1,530.40",0.41K,0.38%
2518,2019-09-13,"1,537.30","1,543.40","1,543.40","1,525.60",0.18K,-0.44%
2519,2019-09-16,"1,549.10","1,542.60","1,546.50","1,536.40",0.69K,0.77%
2520,2019-09-17,"1,550.90","1,538.80","1,542.30","1,538.80",0.01K,0.12%
2521,2019-09-18,"1,552.90","1,538.90","1,549.00","1,530.40",0.50K,0.13%
2522,2019-09-19,"1,543.20","1,528.80","1,540.40","1,528.80",0.16K,-0.62%
2523,2019-09-20,"1,552.60","1,537.80","1,553.50","1,537.80",0.10K,0.61%
2524,2019-09-23,"1,568.90","1,556.60","1,562.50","1,556.60",0.02K,1.05%
2525,2019-09-24,"1,577.40","1,560.10","1,573.00","1,554.90",0.51K,0.54%
2526,2019-09-25,"1,549.30","1,572.00","1,572.00","1,539.10",0.25K,-1.78%
2527,2019-09-26,"1,552.30","1,538.90","1,547.00","1,538.00",0.25K,0.19%
2528,2019-09-27,"1,548.30","1,538.30","1,538.30","1,525.70",0.17K,-0.26%
2529,2019-09-30,"1,514.50","1,533.00","1,533.00","1,500.10",0.51K,-2.18%
2530,2019-10-01,"1,530.20","1,502.60","1,520.00","1,499.00",0.00K,1.04%
2531,2019-10-02,"1,549.00","1,512.80","1,536.30","1,509.90",0.00K,1.23%
2532,2019-10-03,"1,552.50","1,536.80","1,551.80","1,535.20",0.00K,0.23%
2533,2019-10-04,"1,551.90","1,541.30","1,541.30","1,530.20",0.07K,-0.04%
2534,2019-10-07,"1,543.70","1,538.90","1,538.90","1,522.20",0.16K,-0.53%
2535,2019-10-08,"1,543.10","1,524.20","1,540.00","1,522.60",0.43K,-0.04%
2536,2019-10-09,"1,552.30","1,539.70","1,543.00","1,535.00",0.43K,0.60%
2537,2019-10-10,"1,540.90","1,548.00","1,548.00","1,526.00",0.13K,-0.73%
2538,2019-10-11,"1,529.80","1,533.70","1,534.60","1,508.00",1.04K,-0.72%
2539,2019-10-14,"1,539.10","1,529.00","1,530.00","1,524.40",0.03K,0.61%
2540,2019-10-15,"1,525.10","1,522.90","1,524.50","1,513.00",0.23K,-0.91%
2541,2019-10-16,"1,535.40","1,515.50","1,522.20","1,510.00",0.20K,0.68%
2542,2019-10-17,"1,539.80","1,519.90","1,527.60","1,519.90",0.21K,0.29%
2543,2019-10-18,"1,535.00","1,526.10","1,526.10","1,519.50",0.16K,-0.31%
2544,2019-10-21,"1,529.30","1,524.90","1,524.90","1,515.00",0.11K,-0.37%
2545,2019-10-22,"1,528.80","1,517.30","1,519.00","1,515.00",0.01K,-0.03%
2546,2019-10-23,"1,537.10","1,522.00","1,526.10","1,522.00",0.03K,0.54%
2547,2019-10-24,"1,546.20","1,524.30","1,534.70","1,522.00",0.28K,0.59%
2548,2019-10-25,"1,547.70","1,548.80","1,556.70","1,548.80",0.00K,0.10%
2549,2019-10-28,"1,538.70","1,552.00","1,552.00","1,552.00",0.00K,-0.58%
2550,2019-10-29,"1,533.50","1,524.20","1,524.20","1,515.50",0.22K,-0.34%
2551,2019-10-30,"1,539.40","1,520.80","1,526.50","1,513.20",1.90K,0.38%
2552,2019-10-31,"1,556.90","1,527.00","1,545.00","1,527.00",0.17K,1.14%
