,Date,NTD/USD
0,20100104,31.898000000000003
1,20100105,31.86
2,20100106,31.875
3,20100107,31.877
4,20100108,31.88
5,20100111,31.78
6,20100112,31.79
7,20100113,31.809
8,20100114,31.755
9,20100115,31.828000000000003
10,20100118,31.79
11,20100119,31.8
12,20100120,31.99
13,20100121,31.919
14,20100122,31.98
15,20100125,31.97
16,20100126,32.055
17,20100127,32.08
18,20100128,31.999000000000002
19,20100129,31.99
20,20100201,32.101
21,20100202,32.06
22,20100203,32.0
23,20100204,32.02
24,20100205,32.187
25,20100206,32.184
26,20100208,32.195
27,20100209,32.1
28,20100210,32.066
29,20100211,32.045
30,20100212,32.1
31,20100222,32.099000000000004
32,20100223,32.05
33,20100224,32.09
34,20100225,32.12
35,20100226,32.085
36,20100301,32.048
37,20100302,32.039
38,20100303,32.004
39,20100304,31.988000000000003
40,20100305,32.02
41,20100308,31.89
42,20100309,31.85
43,20100310,31.846999999999998
44,20100311,31.846999999999998
45,20100312,31.84
46,20100315,31.82
47,20100316,31.82
48,20100317,31.747
49,20100318,31.825
50,20100319,31.799
51,20100322,31.886
52,20100323,31.85
53,20100324,31.845
54,20100325,31.88
55,20100326,31.88
56,20100329,31.815
57,20100330,31.81
58,20100331,31.819000000000003
59,20100401,31.788
60,20100402,31.759
61,20100406,31.695
62,20100407,31.628
63,20100408,31.701
64,20100409,31.615
65,20100412,31.56
66,20100413,31.58
67,20100414,31.46
68,20100415,31.375
69,20100416,31.39
70,20100419,31.491999999999997
71,20100420,31.447
72,20100421,31.388
73,20100422,31.398000000000003
74,20100423,31.46
75,20100426,31.359
76,20100427,31.412
77,20100428,31.539
78,20100429,31.45
79,20100430,31.418000000000003
80,20100503,31.519000000000002
81,20100504,31.46
82,20100505,31.6
83,20100506,31.749000000000002
84,20100507,31.85
85,20100510,31.6
86,20100511,31.829
87,20100512,31.893
88,20100513,31.778000000000002
89,20100514,31.848000000000003
90,20100517,32.1
91,20100518,31.978
92,20100519,32.098
93,20100520,32.175
94,20100521,32.25
95,20100524,32.175
96,20100525,32.385
97,20100526,32.345
98,20100527,32.187
99,20100528,32.175
100,20100531,32.225
101,20100601,32.418
102,20100602,32.315
103,20100603,32.275
104,20100604,32.35
105,20100607,32.528
106,20100608,32.51
107,20100609,32.52
108,20100610,32.49
109,20100611,32.439
110,20100614,32.351
111,20100615,32.338
112,20100617,32.31
113,20100618,32.19
114,20100621,31.999000000000002
115,20100622,32.094
116,20100623,32.189
117,20100624,32.216
118,20100625,32.18
119,20100628,32.175
120,20100629,32.279
121,20100630,32.278
122,20100701,32.297
123,20100702,32.278
124,20100705,32.22
125,20100706,32.2
126,20100707,32.22
127,20100708,32.185
128,20100709,32.125
129,20100712,32.25
130,20100713,32.3
131,20100714,32.192
132,20100715,32.187
133,20100716,32.143
134,20100719,32.155
135,20100720,32.155
136,20100721,32.15
137,20100722,32.19
138,20100723,32.152
139,20100726,32.12
140,20100727,32.09
141,20100728,32.07
142,20100729,32.068000000000005
143,20100730,32.05
144,20100802,31.868000000000002
145,20100803,31.85
146,20100804,31.87
147,20100805,31.85
148,20100806,31.819000000000003
149,20100809,31.781999999999996
150,20100810,31.855
151,20100811,31.88
152,20100812,31.99
153,20100813,31.96
154,20100816,32.01
155,20100817,31.97
156,20100818,31.965999999999998
157,20100819,31.93
158,20100820,31.935
159,20100823,31.968000000000004
160,20100824,32.08
161,20100825,32.055
162,20100826,32.037
163,20100827,32.03
164,20100830,32.06
165,20100831,32.102
166,20100901,32.075
167,20100902,32.04
168,20100903,32.018
169,20100906,31.948
170,20100907,32.016
171,20100908,31.979
172,20100909,31.939
173,20100910,31.91
174,20100913,31.85
175,20100914,31.815
176,20100915,31.798000000000002
177,20100916,31.8
178,20100917,31.739
179,20100920,31.752
180,20100921,31.765
181,20100923,31.6
182,20100924,31.62
183,20100927,31.47
184,20100928,31.5
185,20100929,31.38
186,20100930,31.33
187,20101001,31.31
188,20101004,31.25
189,20101005,31.252
190,20101006,31.131999999999998
191,20101007,31.041999999999998
192,20101008,31.095
193,20101011,30.998
194,20101012,31.07
195,20101013,30.96
196,20101014,30.77
197,20101015,30.793000000000003
198,20101018,30.885
199,20101019,30.9
200,20101020,30.93
201,20101021,30.869
202,20101022,30.91
203,20101025,30.73
204,20101026,30.76
205,20101027,30.9
206,20101028,30.824
207,20101029,30.781999999999996
208,20101101,30.695
209,20101102,30.709
210,20101103,30.65
211,20101104,30.59
212,20101105,30.56
213,20101108,30.636
214,20101109,30.63
215,20101110,30.6
216,20101111,30.531999999999996
217,20101112,30.761999999999997
218,20101115,30.732
219,20101116,30.732
220,20101117,30.793000000000003
221,20101118,30.733
222,20101119,30.673000000000002
223,20101122,30.628
224,20101123,30.799
225,20101124,30.8
226,20101125,30.8
227,20101126,30.83
228,20101129,30.8
229,20101130,30.85
230,20101201,30.851999999999997
231,20101202,30.788
232,20101203,30.745
233,20101206,30.625
234,20101207,30.63
235,20101208,30.706
236,20101209,30.555
237,20101210,30.585
238,20101213,30.6
239,20101214,30.45
240,20101215,30.5
241,20101216,30.545
242,20101217,30.51
243,20101220,30.601
244,20101221,30.6
245,20101222,30.605
246,20101223,30.485
247,20101224,30.485
248,20101227,30.425
249,20101228,30.396
250,20101229,30.366999999999997
251,20101230,30.217
252,20101231,30.368000000000002
253,20110103,30.2
254,20110104,30.201
255,20110105,30.211
256,20110106,30.101
257,20110107,29.8
258,20110110,29.8
259,20110111,29.7
260,20110112,29.6
261,20110113,29.605
262,20110114,29.6
263,20110117,29.5
264,20110118,29.45
265,20110119,29.45
266,20110120,29.46
267,20110121,29.42
268,20110124,29.32
269,20110125,29.29
270,20110126,29.3
271,20110127,29.31
272,20110128,29.28
273,20110131,29.3
274,20110201,29.2
275,20110208,29.16
276,20110209,29.1
277,20110210,29.12
278,20110211,29.23
279,20110214,29.329
280,20110215,29.469
281,20110216,29.47
282,20110217,29.432
283,20110218,29.408
284,20110221,29.366
285,20110222,29.557
286,20110223,29.572
287,20110224,29.76
288,20110225,29.754
289,20110301,29.66
290,20110302,29.665
291,20110303,29.541999999999998
292,20110304,29.462
293,20110307,29.426
294,20110308,29.436999999999998
295,20110309,29.395
296,20110310,29.506
297,20110311,29.599
298,20110314,29.509
299,20110315,29.559
300,20110316,29.555999999999997
301,20110317,29.574
302,20110318,29.6
303,20110321,29.572
304,20110322,29.541999999999998
305,20110323,29.585
306,20110324,29.583000000000002
307,20110325,29.488000000000003
308,20110328,29.499000000000002
309,20110329,29.476999999999997
310,20110330,29.51
311,20110331,29.418000000000003
312,20110401,29.32
313,20110406,29.15
314,20110407,29.05
315,20110408,28.991
316,20110411,28.991999999999997
317,20110412,29.112
318,20110413,29.089000000000002
319,20110414,29.041
320,20110415,29.05
321,20110418,29.089000000000002
322,20110419,29.125
323,20110420,29.025
324,20110421,28.926
325,20110422,28.93
326,20110425,28.93
327,20110426,28.939
328,20110427,28.9
329,20110428,28.76
330,20110429,28.761999999999997
331,20110503,28.701999999999998
332,20110504,28.67
333,20110505,28.631999999999998
334,20110506,28.778000000000002
335,20110509,28.75
336,20110510,28.725
337,20110511,28.65
338,20110512,28.793000000000003
339,20110513,28.788
340,20110516,28.888
341,20110517,28.865
342,20110518,28.85
343,20110519,28.851999999999997
344,20110520,28.78
345,20110523,29.009
346,20110524,28.93
347,20110525,29.009
348,20110526,28.945
349,20110527,28.888
350,20110530,28.83
351,20110531,28.772
352,20110601,28.7
353,20110602,28.785
354,20110603,28.75
355,20110607,28.735
356,20110608,28.72
357,20110609,28.78
358,20110610,28.835
359,20110613,28.892
360,20110614,28.85
361,20110615,28.86
362,20110616,29.005
363,20110617,29.0
364,20110620,29.0
365,20110621,28.949
366,20110622,28.879
367,20110623,28.936
368,20110624,28.962
369,20110627,29.01
370,20110628,28.962
371,20110629,28.92
372,20110630,28.802
373,20110701,28.78
374,20110704,28.752
375,20110705,28.801
376,20110706,28.851
377,20110707,28.86
378,20110708,28.795
379,20110711,28.866
380,20110712,28.998
381,20110713,28.9
382,20110714,28.839000000000002
383,20110715,28.897
384,20110718,28.96
385,20110719,28.92
386,20110720,28.87
387,20110721,28.89
388,20110722,28.83
389,20110725,28.859
390,20110726,28.829
391,20110727,28.802
392,20110728,28.845
393,20110729,28.89
394,20110801,28.838
395,20110802,28.88
396,20110803,28.938000000000002
397,20110804,28.951999999999998
398,20110805,29.025
399,20110808,29.025
400,20110809,29.05
401,20110810,29.01
402,20110811,29.06
403,20110812,29.009
404,20110815,28.951999999999998
405,20110816,28.948
406,20110817,28.962
407,20110818,28.99
408,20110819,29.076
409,20110822,29.02
410,20110823,28.99
411,20110824,29.025
412,20110825,29.041
413,20110826,29.06
414,20110829,29.039
415,20110830,29.035
416,20110831,29.02
417,20110901,28.96
418,20110902,29.025
419,20110905,29.070999999999998
420,20110906,29.112
421,20110907,29.115
422,20110908,29.15
423,20110909,29.221
424,20110913,29.487
425,20110914,29.625
426,20110915,29.635
427,20110916,29.584
428,20110919,29.78
429,20110920,29.888
430,20110921,29.95
431,20110922,30.372
432,20110923,30.388
433,20110926,30.572
434,20110927,30.456
435,20110928,30.41
436,20110929,30.44
437,20110930,30.506
438,20111003,30.587
439,20111004,30.68
440,20111005,30.631999999999998
441,20111006,30.612
442,20111007,30.493000000000002
443,20111011,30.348000000000003
444,20111012,30.4
445,20111013,30.329
446,20111014,30.3
447,20111017,30.1
448,20111018,30.201
449,20111019,30.1
450,20111020,30.269000000000002
451,20111021,30.299
452,20111024,30.133000000000003
453,20111025,30.125
454,20111026,30.125
455,20111027,30.063000000000002
456,20111028,29.869
457,20111031,29.93
458,20111101,30.086
459,20111102,30.118000000000002
460,20111103,30.22
461,20111104,30.025
462,20111107,30.108
463,20111108,30.105999999999998
464,20111109,30.066
465,20111110,30.261999999999997
466,20111111,30.188000000000002
467,20111114,30.165
468,20111115,30.21
469,20111116,30.23
470,20111117,30.21
471,20111118,30.256999999999998
472,20111121,30.26
473,20111122,30.309
474,20111123,30.395
475,20111124,30.441999999999997
476,20111125,30.46
477,20111128,30.451999999999998
478,20111129,30.412
479,20111130,30.345
480,20111201,30.146
481,20111202,30.16
482,20111205,30.182
483,20111206,30.225
484,20111207,30.168000000000003
485,20111208,30.179000000000002
486,20111209,30.239
487,20111212,30.23
488,20111213,30.26
489,20111214,30.29
490,20111215,30.37
491,20111216,30.369
492,20111219,30.398000000000003
493,20111220,30.353
494,20111221,30.285
495,20111222,30.325
496,20111223,30.296
497,20111226,30.308000000000003
498,20111227,30.311999999999998
499,20111228,30.31
500,20111229,30.29
501,20111230,30.29
502,20120102,30.315
503,20120103,30.294
504,20120104,30.29
505,20120105,30.266
506,20120106,30.245
507,20120109,30.205
508,20120110,30.051
509,20120111,29.999000000000002
510,20120112,30.002
511,20120113,30.0
512,20120116,30.07
513,20120117,29.995
514,20120118,29.978
515,20120119,29.941
516,20120120,29.99
517,20120130,29.785999999999998
518,20120131,29.62
519,20120201,29.695
520,20120202,29.55
521,20120203,29.545
522,20120204,29.525
523,20120206,29.6
524,20120207,29.57
525,20120208,29.53
526,20120209,29.495
527,20120210,29.56
528,20120213,29.535
529,20120214,29.595
530,20120215,29.535
531,20120216,29.635
532,20120217,29.583000000000002
533,20120220,29.554000000000002
534,20120221,29.568
535,20120222,29.581999999999997
536,20120223,29.596
537,20120224,29.581999999999997
