Date,Price,Open,High,Low,Vol.,Change %
1760,2017-03-16,"10,212.50","10,295.00","10,342.50","10,170.00",-,-0.34%
1761,2017-03-17,"10,272.50","10,220.00","10,292.50","10,137.50",-,0.59%
1762,2017-03-20,"10,182.50","10,275.00","10,307.50","10,095.00",-,-0.88%
1763,2017-03-21,"10,150.00","10,190.00","10,240.00","10,115.00",-,-0.32%
1764,2017-03-22,"10,067.50","10,137.50","10,147.50","9,920.00",-,-0.81%
1765,2017-03-23,"10,017.50","10,085.00","10,112.50","9,960.00",-,-0.50%
1766,2017-03-24,"9,880.00","10,002.50","10,030.00","9,827.50",-,-1.37%
1767,2017-03-27,"9,840.00","9,865.00","9,907.50","9,682.50",-,-0.40%
1768,2017-03-28,"10,002.50","9,830.00","10,017.50","9,755.00",-,1.65%
1769,2017-03-29,"10,027.50","10,025.00","10,092.50","9,932.50",-,0.25%
1770,2017-03-30,"10,025.00","10,032.50","10,142.50","9,937.50",-,-0.02%
1771,2017-03-31,"10,022.50","10,040.00","10,117.50","9,887.50",-,-0.02%
1772,2017-04-03,"9,807.50","10,022.50","10,077.50","9,797.50",-,-2.15%
1773,2017-04-04,"9,995.00","9,822.50","9,997.50","9,757.50",-,1.91%
1774,2017-04-05,"10,337.50","9,987.50","10,357.50","9,977.50",-,3.43%
1775,2017-04-06,"10,112.50","10,327.50","10,372.50","10,057.50",-,-2.18%
1776,2017-04-07,"10,212.50","10,117.50","10,247.50","9,935.00",-,0.99%
1777,2017-04-10,"10,090.00","10,205.00","10,215.00","10,062.50",-,-1.20%
1778,2017-04-11,"9,852.50","10,095.00","10,187.50","9,765.00",-,-2.35%
1779,2017-04-12,"9,702.50","9,865.00","9,900.00","9,702.50",-,-1.52%
1780,2017-04-13,"9,707.50","9,717.50","9,845.00","9,660.00",-,0.05%
1781,2017-04-18,"9,350.00","9,687.50","9,725.00","9,312.50",-,-3.68%
1782,2017-04-19,"9,387.50","9,357.50","9,532.50","9,315.00",-,0.40%
1783,2017-04-20,"9,490.00","9,405.00","9,562.50","9,332.50",-,1.09%
1784,2017-04-21,"9,380.00","9,492.50","9,560.00","9,345.00",-,-1.16%
1785,2017-04-24,"9,267.50","9,407.50","9,442.50","9,247.50",-,-1.20%
1786,2017-04-25,"9,305.00","9,272.50","9,342.50","9,232.50",-,0.40%
1787,2017-04-26,"9,277.50","9,312.50","9,350.00","9,237.50",-,-0.30%
1788,2017-04-27,"9,337.50","9,285.00","9,367.50","9,192.50",-,0.65%
1789,2017-04-28,"9,450.00","9,345.00","9,592.50","9,325.00",-,1.20%
1790,2017-05-02,"9,547.50","9,492.50","9,572.50","9,455.00",-,1.03%
1791,2017-05-03,"9,242.50","9,542.50","9,550.00","9,217.50",-,-3.19%
1792,2017-05-04,"9,002.50","9,237.50","9,290.00","8,975.00",-,-2.60%
1793,2017-05-05,"9,157.50","9,012.50","9,185.00","8,910.00",-,1.72%
1794,2017-05-08,"9,135.00","9,160.00","9,182.50","8,995.00",-,-0.25%
1795,2017-05-09,"9,217.50","9,145.00","9,317.50","9,102.50",-,0.90%
1796,2017-05-10,"9,142.50","9,225.00","9,257.50","9,072.50",-,-0.81%
1797,2017-05-11,"9,297.50","9,145.00","9,382.50","9,085.00",-,1.70%
1798,2017-05-12,"9,327.50","9,302.50","9,392.50","9,252.50",-,0.32%
1799,2017-05-15,"9,162.50","9,322.50","9,380.00","9,152.50",-,-1.77%
1800,2017-05-16,"9,167.50","9,165.00","9,235.00","9,047.50",-,0.05%
1801,2017-05-17,"9,127.50","9,155.00","9,272.50","9,100.00",-,-0.44%
1802,2017-05-18,"9,167.50","9,117.50","9,195.00","8,997.50",-,0.44%
1803,2017-05-19,"9,357.50","9,157.50","9,437.50","9,100.00",-,2.07%
1804,2017-05-22,"9,400.00","9,365.00","9,442.50","9,342.50",-,0.45%
1805,2017-05-23,"9,342.50","9,407.50","9,432.50","9,267.50",-,-0.61%
1806,2017-05-24,"9,127.50","9,350.00","9,367.50","9,087.50",-,-2.30%
1807,2017-05-25,"9,047.50","9,132.50","9,190.00","9,037.50",-,-0.88%
1808,2017-05-26,"9,077.50","9,062.50","9,112.50","9,020.00",-,0.33%
1809,2017-05-30,"9,120.00","9,085.00","9,175.00","9,032.50",-,0.47%
1810,2017-05-31,"8,952.50","9,125.00","9,160.00","8,827.50",-,-1.84%
1811,2017-06-01,"8,820.00","8,955.00","8,960.00","8,812.50",-,-1.48%
1812,2017-06-02,"8,907.50","8,817.50","8,917.50","8,697.50",-,0.99%
1813,2017-06-05,"8,862.50","8,915.00","8,942.50","8,840.00",-,-0.51%
1814,2017-06-06,"8,917.50","8,870.00","9,002.50","8,842.50",-,0.62%
1815,2017-06-07,"8,817.50","8,917.50","8,962.50","8,812.50",-,-1.12%
1816,2017-06-08,"8,832.50","8,827.50","8,905.00","8,762.50",-,0.17%
1817,2017-06-09,"8,957.50","8,837.50","8,985.00","8,792.50",-,1.42%
1818,2017-06-12,"8,747.50","8,965.00","9,042.50","8,742.50",-,-2.34%
1819,2017-06-13,"8,805.00","8,745.00","8,832.50","8,682.50",-,0.66%
1820,2017-06-14,"8,892.50","8,810.00","8,942.50","8,770.00",-,0.99%
1821,2017-06-15,"8,897.50","8,885.00","8,967.50","8,847.50",-,0.06%
1822,2017-06-16,"8,937.50","8,890.00","8,990.00","8,880.00",-,0.45%
1823,2017-06-19,"9,012.50","8,935.00","9,122.50","8,847.50",-,0.84%
1824,2017-06-20,"8,880.00","9,007.50","9,087.50","8,827.50",-,-1.47%
1825,2017-06-21,"8,972.50","8,875.00","9,017.50","8,857.50",-,1.04%
1826,2017-06-22,"9,052.50","8,970.00","9,092.50","8,905.00",-,0.89%
1827,2017-06-23,"9,102.50","9,057.50","9,227.50","9,027.50",-,0.55%
1828,2017-06-26,"9,027.50","9,107.50","9,152.50","9,007.50",-,-0.82%
1829,2017-06-27,"9,227.50","9,027.50","9,262.50","9,027.50",-,2.22%
1830,2017-06-28,"9,242.50","9,232.50","9,292.50","9,172.50",-,0.16%
1831,2017-06-29,"9,262.50","9,242.50","9,365.00","9,242.50",-,0.22%
1832,2017-06-30,"9,372.50","9,272.50","9,377.50","9,215.00",-,1.19%
1833,2017-07-03,"9,332.50","9,375.00","9,442.50","9,297.50",-,-0.43%
1834,2017-07-04,"9,162.50","9,345.00","9,345.00","9,112.50",-,-1.82%
1835,2017-07-05,"9,140.00","9,162.50","9,202.50","9,067.50",-,-0.25%
1836,2017-07-06,"9,097.50","9,137.50","9,172.50","9,072.50",-,-0.46%
1837,2017-07-07,"8,982.50","9,105.00","9,105.00","8,917.50",-,-1.26%
1838,2017-07-10,"9,012.50","8,975.00","9,032.50","8,870.00",-,0.33%
1839,2017-07-11,"9,177.50","8,997.50","9,207.50","8,972.50",-,1.83%
1840,2017-07-12,"9,202.50","9,172.50","9,287.50","9,162.50",-,0.27%
1841,2017-07-13,"9,182.50","9,205.00","9,277.50","9,160.00",-,-0.22%
1842,2017-07-14,"9,537.50","9,185.00","9,572.50","9,175.00",-,3.87%
1843,2017-07-17,"9,617.50","9,547.50","9,727.50","9,522.50",-,0.84%
1844,2017-07-18,"9,730.00","9,615.00","9,770.00","9,557.50",-,1.17%
1845,2017-07-19,"9,647.50","9,730.00","9,777.50","9,632.50",-,-0.85%
1846,2017-07-20,"9,515.00","9,645.00","9,687.50","9,462.50",-,-1.37%
1847,2017-07-21,"9,547.50","9,512.50","9,687.50","9,490.00",-,0.34%
1848,2017-07-24,"9,757.50","9,537.50","9,777.50","9,477.50",-,2.20%
1849,2017-07-25,"10,022.50","9,760.00","10,022.50","9,732.50",-,2.72%
1850,2017-07-26,"9,972.50","10,017.50","10,082.50","9,852.50",-,-0.50%
1851,2017-07-27,"10,147.50","9,980.00","10,217.50","9,977.50",-,1.75%
1852,2017-07-28,"10,282.50","10,147.50","10,287.50","10,022.50",-,1.33%
1853,2017-07-31,"10,222.50","10,272.50","10,352.50","10,182.50",-,-0.58%
1854,2017-08-01,"10,230.00","10,227.50","10,297.50","10,087.50",-,0.07%
1855,2017-08-02,"10,342.50","10,270.00","10,352.50","10,137.50",-,1.10%
1856,2017-08-03,"10,377.50","10,337.50","10,447.50","10,247.50",-,0.34%
1857,2017-08-04,"10,332.50","10,372.50","10,412.50","10,180.00",-,-0.43%
1858,2017-08-07,"10,380.00","10,330.00","10,415.00","10,247.50",-,0.46%
1859,2017-08-08,"10,742.50","10,377.50","10,777.50","10,260.00",-,3.49%
1860,2017-08-09,"10,755.00","10,767.50","10,835.00","10,672.50",-,0.12%
1861,2017-08-10,"10,872.50","10,752.50","10,987.50","10,727.50",-,1.09%
1862,2017-08-11,"10,640.00","10,877.50","10,900.00","10,537.50",-,-2.14%
1863,2017-08-14,"10,427.50","10,632.50","10,725.00","10,387.50",-,-2.00%
1864,2017-08-15,"10,335.00","10,430.00","10,507.50","10,335.00",-,-0.89%
1865,2017-08-16,"10,722.50","10,350.00","10,832.50","10,345.00",-,3.75%
1866,2017-08-17,"10,677.50","10,722.50","10,872.50","10,640.00",-,-0.42%
1867,2017-08-18,"11,000.00","10,672.50","11,052.50","10,615.00",-,3.02%
1868,2017-08-21,"11,347.50","11,007.50","11,355.00","10,975.00",-,3.16%
1869,2017-08-22,"11,440.00","11,342.50","11,557.50","11,237.50",-,0.82%
1870,2017-08-23,"11,787.50","11,445.00","11,827.50","11,225.00",-,3.04%
1871,2017-08-24,"11,740.00","11,765.00","11,782.50","11,610.00",-,-0.40%
1872,2017-08-25,"11,460.00","11,730.00","11,735.00","11,395.00",-,-2.39%
1873,2017-08-29,"11,727.50","11,727.50","11,887.50","11,602.50",-,2.33%
1874,2017-08-30,"11,607.50","11,712.50","11,792.50","11,562.50",-,-1.02%
1875,2017-08-31,"11,780.00","11,597.50","11,812.50","11,592.50",-,1.49%
1876,2017-09-01,"12,137.50","11,780.00","12,147.50","11,750.00",-,3.03%
1877,2017-09-04,"12,277.50","12,145.00","12,380.00","12,117.50",-,1.15%
1878,2017-09-05,"11,985.00","12,260.00","12,320.00","11,920.00",-,-2.38%
1879,2017-09-06,"12,247.50","11,977.50","12,252.50","11,907.50",-,2.19%
1880,2017-09-07,"12,185.00","12,217.50","12,315.00","12,007.50",-,-0.51%
1881,2017-09-08,"11,487.50","12,292.50","12,367.50","11,470.00",-,-5.72%
1882,2017-09-11,"11,832.50","11,492.50","11,837.50","11,442.50",-,3.00%
1883,2017-09-12,"11,920.00","11,845.00","11,972.50","11,587.50",-,0.74%
1884,2017-09-13,"11,432.50","11,915.00","11,972.50","11,337.50",-,-4.09%
1885,2017-09-14,"11,205.00","11,422.50","11,517.50","11,115.00",-,-1.99%
1886,2017-09-15,"11,125.00","11,222.50","11,267.50","10,850.00",-,-0.71%
1887,2017-09-18,"11,170.00","11,150.00","11,260.00","11,060.00",-,0.40%
1888,2017-09-19,"11,135.00","11,212.50","11,237.50","10,877.50",-,-0.31%
1889,2017-09-20,"11,365.00","11,147.50","11,482.50","11,145.00",-,2.07%
1890,2017-09-21,"10,717.50","11,342.50","11,352.50","10,622.50",-,-5.70%
1891,2017-09-22,"10,632.50","10,722.50","10,825.00","10,432.50",-,-0.79%
1892,2017-09-25,"10,612.50","10,622.50","10,652.50","10,442.50",-,-0.19%
1893,2017-09-26,"10,457.50","10,625.00","10,680.00","10,412.50",-,-1.46%
1894,2017-09-27,"10,277.50","10,455.00","10,617.50","10,212.50",-,-1.72%
1895,2017-09-28,"10,457.50","10,295.00","10,522.50","10,230.00",-,1.75%
1896,2017-09-29,"10,525.00","10,455.00","10,832.50","10,372.50",-,0.65%
1897,2017-10-02,"10,450.00","10,547.50","10,595.00","10,272.50",-,-0.71%
1898,2017-10-03,"10,732.50","10,457.50","10,775.00","10,430.00",-,2.70%
1899,2017-10-04,"10,567.50","10,740.00","10,840.00","10,567.50",-,-1.54%
1900,2017-10-05,"10,575.00","10,607.50","10,702.50","10,517.50",-,0.07%
1901,2017-10-06,"10,580.00","10,590.00","10,692.50","10,512.50",-,0.05%
1902,2017-10-09,"10,992.50","10,577.50","11,012.50","10,562.50",-,3.90%
1903,2017-10-10,"11,032.50","10,995.00","11,052.50","10,830.00",-,0.36%
1904,2017-10-11,"11,182.50","11,027.50","11,240.00","10,887.50",-,1.36%
1905,2017-10-12,"11,407.50","11,200.00","11,425.00","11,137.50",-,2.01%
1906,2017-10-13,"11,715.00","11,415.00","11,742.50","11,367.50",-,2.70%
1907,2017-10-16,"11,872.50","11,705.00","11,927.50","11,582.50",-,1.34%
1908,2017-10-17,"11,767.50","11,865.00","11,892.50","11,612.50",-,-0.88%
1909,2017-10-18,"11,630.00","11,765.00","11,857.50","11,597.50",-,-1.17%
1910,2017-10-19,"11,767.50","11,632.50","11,790.00","11,582.50",-,1.18%
1911,2017-10-20,"11,737.50","11,767.50","12,162.50","11,650.00",-,-0.25%
1912,2017-10-23,"11,905.00","11,715.00","11,927.50","11,665.00",-,1.43%
1913,2017-10-24,"12,037.50","11,892.50","12,082.50","11,880.00",-,1.11%
1914,2017-10-25,"11,855.00","12,032.50","12,085.00","11,792.50",-,-1.52%
1915,2017-10-26,"11,760.00","11,857.50","11,975.00","11,645.00",-,-0.80%
1916,2017-10-27,"11,572.50","11,752.50","11,752.50","11,355.00",-,-1.59%
1917,2017-10-30,"11,647.50","11,577.50","11,687.50","11,460.00",-,0.65%
1918,2017-10-31,"12,422.50","11,592.50","12,560.00","11,555.00",-,6.65%
1919,2017-11-01,"12,712.50","12,497.50","13,032.50","12,497.50",-,2.33%
1920,2017-11-02,"12,562.50","12,727.50","12,915.00","12,367.50",-,-1.18%
1921,2017-11-03,"12,702.50","12,617.50","12,792.50","12,517.50",-,1.11%
1922,2017-11-06,"12,947.50","12,732.50","12,967.50","12,665.00",-,1.93%
1923,2017-11-07,"12,657.50","12,922.50","12,930.00","12,542.50",-,-2.24%
1924,2017-11-08,"12,697.50","12,647.50","12,722.50","12,522.50",-,0.32%
1925,2017-11-09,"12,287.50","12,660.00","12,680.00","12,190.00",-,-3.23%
1926,2017-11-10,"12,097.50","12,307.50","12,447.50","12,072.50",-,-1.55%
1927,2017-11-13,"12,497.50","12,137.50","12,547.50","12,135.00",-,3.31%
1928,2017-11-14,"11,802.50","12,487.50","12,580.00","11,760.00",-,-5.56%
1929,2017-11-15,"11,652.50","11,847.50","11,852.50","11,472.50",-,-1.27%
1930,2017-11-16,"11,387.50","11,665.00","11,752.50","11,320.00",-,-2.27%
1931,2017-11-17,"11,597.50","11,447.50","11,635.00","11,425.00",-,1.84%
1932,2017-11-20,"11,670.00","11,582.50","11,707.50","11,452.50",-,0.63%
1933,2017-11-21,"11,852.50","11,667.50","11,877.50","11,612.50",-,1.56%
1934,2017-11-22,"11,857.50","11,792.50","11,945.00","11,660.00",-,0.04%
1935,2017-11-23,"11,917.50","11,877.50","11,942.50","11,660.00",-,0.51%
1936,2017-11-24,"12,032.50","11,925.00","12,095.00","11,895.00",-,0.96%
1937,2017-11-27,"11,587.50","11,995.00","12,020.00","11,577.50",-,-3.70%
1938,2017-11-28,"11,380.00","11,602.50","11,642.50","11,267.50",-,-1.79%
1939,2017-11-29,"11,430.00","11,362.50","11,497.50","11,285.00",-,0.44%
1940,2017-11-30,"11,142.50","11,420.00","11,442.50","11,112.50",-,-2.52%
1941,2017-12-01,"11,315.00","11,172.50","11,425.00","10,942.50",-,1.55%
1942,2017-12-04,"11,382.50","11,342.50","11,467.50","11,277.50",-,0.60%
1943,2017-12-05,"10,907.50","11,365.00","11,380.00","10,867.50",-,-4.17%
1944,2017-12-06,"10,822.50","10,897.50","10,927.50","10,757.50",-,-0.78%
1945,2017-12-07,"11,002.50","10,827.50","11,032.50","10,742.50",-,1.66%
1946,2017-12-08,"10,950.00","10,985.00","11,137.50","10,875.00",-,-0.48%
1947,2017-12-11,"11,212.50","10,950.00","11,232.50","10,845.00",-,2.40%
1948,2017-12-12,"11,107.50","11,182.50","11,225.00","10,980.00",-,-0.94%
1949,2017-12-13,"11,095.00","11,107.50","11,222.50","11,082.50",-,-0.11%
1950,2017-12-14,"11,192.50","11,145.00","11,320.00","11,035.00",-,0.88%
1951,2017-12-15,"11,567.50","11,182.50","11,627.50","11,152.50",-,3.35%
1952,2017-12-18,"11,815.00","11,570.00","11,847.50","11,487.50",-,2.14%
1953,2017-12-19,"11,767.50","11,807.50","11,827.50","11,660.00",-,-0.40%
1954,2017-12-20,"12,012.50","11,765.00","12,110.00","11,710.00",-,2.08%
1955,2017-12-21,"12,082.50","12,000.00","12,102.50","11,862.50",-,0.58%
1956,2017-12-22,"12,080.00","12,047.50","12,222.50","11,935.00",-,-0.02%
1957,2017-12-27,"12,062.50","12,010.00","12,082.50","11,815.00",-,-0.14%
1958,2017-12-28,"12,352.50","12,065.00","12,417.50","11,952.50",-,2.40%
1959,2017-12-29,"12,652.50","12,297.50","12,945.00","12,160.00",-,2.43%
1960,2018-01-02,"12,650.00","12,557.50","12,835.00","12,477.50",-,-0.02%
1961,2018-01-03,"12,447.50","12,625.00","12,632.50","12,352.50",-,-1.60%
1962,2018-01-04,"12,642.50","12,427.50","12,712.50","12,372.50",-,1.57%
1963,2018-01-05,"12,547.50","12,635.00","12,667.50","12,435.00",-,-0.75%
1964,2018-01-08,"12,580.00","12,542.50","12,662.50","12,350.00",-,0.26%
1965,2018-01-09,"12,665.00","12,577.50","12,780.00","12,517.50",-,0.68%
1966,2018-01-10,"12,870.00","12,655.00","13,192.50","12,650.00",-,1.62%
1967,2018-01-11,"12,617.50","12,867.50","12,897.50","12,585.00",-,-1.96%
1968,2018-01-12,"12,662.50","12,642.50","12,737.50","12,560.00",-,0.36%
1969,2018-01-15,"12,882.50","12,725.00","12,977.50","12,710.00",-,1.74%
1970,2018-01-16,"12,552.50","12,862.50","12,870.00","12,192.50",-,-2.56%
1971,2018-01-17,"12,415.00","12,562.50","12,595.00","12,382.50",-,-1.10%
1972,2018-01-18,"12,462.50","12,410.00","12,595.00","12,380.00",-,0.38%
1973,2018-01-19,"12,687.50","12,495.00","12,745.00","12,360.00",-,1.81%
1974,2018-01-22,"12,735.00","12,685.00","12,840.00","12,647.50",-,0.37%
1975,2018-01-23,"12,822.50","12,747.50","12,897.50","12,582.50",-,0.69%
1976,2018-01-24,"13,532.50","12,850.00","13,660.00","12,725.00",-,5.54%
1977,2018-01-25,"13,700.00","13,505.00","13,910.00","13,460.00",-,1.24%
1978,2018-01-26,"13,632.50","13,597.50","13,827.50","13,537.50",-,-0.49%
1979,2018-01-29,"13,842.50","13,685.00","14,052.50","13,685.00",-,1.54%
1980,2018-01-30,"13,392.50","13,827.50","13,912.50","13,300.00",-,-3.25%
1981,2018-01-31,"13,487.50","13,387.50","13,622.50","13,345.00",-,0.71%
1982,2018-02-01,"13,957.50","13,535.00","14,027.50","13,427.50",-,3.48%
1983,2018-02-02,"13,512.50","13,962.50","13,975.00","13,190.00",-,-3.19%
1984,2018-02-05,"13,675.00","13,455.00","13,817.50","13,300.00",-,1.20%
1985,2018-02-06,"13,345.00","13,565.00","13,565.00","13,257.50",-,-2.41%
1986,2018-02-07,"13,175.00","13,517.50","13,712.50","13,155.00",-,-1.27%
1987,2018-02-08,"13,170.00","13,220.00","13,320.00","12,877.50",-,-0.04%
1988,2018-02-09,"12,950.00","13,095.00","13,112.50","12,790.00",-,-1.67%
1989,2018-02-12,"13,110.00","13,042.50","13,160.00","12,967.50",-,1.24%
1990,2018-02-13,"13,435.00","13,100.00","13,562.50","13,082.50",-,2.48%
1991,2018-02-14,"13,997.50","13,455.00","14,132.50","13,412.50",-,4.19%
1992,2018-02-15,"14,147.50","13,940.00","14,417.50","13,940.00",-,1.07%
1993,2018-02-16,"13,675.00","14,102.50","14,237.50","13,660.00",-,-3.34%
1994,2018-02-19,"13,655.00","13,722.50","13,860.00","13,575.00",-,-0.15%
1995,2018-02-20,"13,532.50","13,640.00","13,795.00","13,467.50",-,-0.90%
1996,2018-02-21,"13,777.50","13,602.50","13,935.00","13,410.00",-,1.81%
1997,2018-02-22,"13,822.50","13,592.50","13,840.00","13,385.00",-,0.33%
1998,2018-02-23,"13,735.00","13,770.00","13,865.00","13,675.00",-,-0.63%
1999,2018-02-26,"13,935.00","13,810.00","14,060.00","13,670.00",-,1.46%
2000,2018-02-27,"13,837.50","13,920.00","14,030.00","13,705.00",-,-0.70%
2001,2018-02-28,"13,737.50","13,800.00","13,882.50","13,730.00",-,-0.72%
2002,2018-03-01,"13,390.00","13,732.50","13,825.00","13,305.00",-,-2.53%
2003,2018-03-02,"13,492.50","13,467.50","13,515.00","13,307.50",-,0.77%
2004,2018-03-05,"13,415.00","13,485.00","13,522.50","13,222.50",-,-0.57%
2005,2018-03-06,"13,632.50","13,452.50","13,707.50","13,402.50",-,1.62%
2006,2018-03-07,"13,540.00","13,597.50","13,615.00","13,347.50",-,-0.68%
2007,2018-03-08,"13,207.50","13,557.50","13,567.50","13,140.00",-,-2.46%
2008,2018-03-09,"13,820.00","13,230.00","13,897.50","13,120.00",-,4.64%
2009,2018-03-12,"13,692.50","13,815.00","13,840.00","13,647.50",-,-0.92%
2010,2018-03-13,"13,882.50","13,747.50","13,922.50","13,617.50",-,1.39%
2011,2018-03-14,"13,795.00","13,837.50","14,027.50","13,765.00",-,-0.63%
2012,2018-03-15,"13,602.50","13,810.00","13,845.00","13,527.50",-,-1.40%
2013,2018-03-16,"13,595.00","13,585.00","13,785.00","13,515.00",-,-0.06%
2014,2018-03-19,"13,472.50","13,555.00","13,572.50","13,360.00",-,-0.90%
2015,2018-03-20,"13,457.50","13,500.00","13,610.00","13,382.50",-,-0.11%
2016,2018-03-21,"13,510.00","13,475.00","13,570.00","13,217.50",-,0.39%
2017,2018-03-22,"13,160.00","13,555.00","13,662.50","13,060.00",-,-2.59%
2018,2018-03-23,"12,987.50","13,105.00","13,265.00","12,902.50",-,-1.31%
2019,2018-03-26,"13,002.50","12,937.50","13,090.00","12,820.00",-,0.12%
2020,2018-03-27,"12,967.50","13,027.50","13,215.00","12,930.00",-,-0.27%
2021,2018-03-28,"13,035.00","12,965.00","13,137.50","12,877.50",-,0.52%
2022,2018-03-29,"13,380.00","13,042.50","13,407.50","13,017.50",-,2.65%
2023,2018-04-03,"13,495.00","13,462.50","13,642.50","13,415.00",-,0.86%
2024,2018-04-04,"13,167.50","13,525.00","13,535.00","12,997.50",-,-2.43%
2025,2018-04-05,"13,337.50","13,197.50","13,482.50","13,195.00",-,1.29%
2026,2018-04-06,"13,262.50","13,272.50","13,320.00","12,942.50",-,-0.56%
2027,2018-04-09,"13,462.50","13,307.50","13,505.00","13,097.50",-,1.51%
2028,2018-04-10,"13,730.00","13,447.50","13,785.00","13,402.50",-,1.99%
2029,2018-04-11,"13,822.50","13,735.00","13,900.00","13,565.00",-,0.67%
2030,2018-04-12,"13,770.00","13,820.00","13,850.00","13,520.00",-,-0.38%
2031,2018-04-13,"13,902.50","13,777.50","14,077.50","13,702.50",-,0.96%
2032,2018-04-16,"14,192.50","13,947.50","14,372.50","13,860.00",-,2.09%
2033,2018-04-17,"14,312.50","14,165.00","14,322.50","13,880.00",-,0.85%
2034,2018-04-18,"15,292.50","14,300.00","15,865.00","14,205.00",-,6.85%
2035,2018-04-19,"15,072.50","15,317.50","16,687.50","14,817.50",-,-1.44%
2036,2018-04-20,"14,850.00","15,050.00","15,242.50","14,527.50",-,-1.48%
2037,2018-04-23,"14,282.50","14,857.50","14,875.00","13,835.00",-,-3.82%
2038,2018-04-24,"14,080.00","14,230.00","14,440.00","14,035.00",-,-1.42%
2039,2018-04-25,"14,175.00","14,092.50","14,240.00","13,950.00",-,0.67%
2040,2018-04-26,"14,290.00","14,167.50","14,297.50","13,925.00",-,0.81%
2041,2018-04-27,"13,865.00","14,277.50","14,305.00","13,807.50",-,-2.97%
2042,2018-04-30,"13,675.00","13,827.50","13,945.00","13,672.50",-,-1.37%
2043,2018-05-01,"13,785.00","13,685.00","13,827.50","13,557.50",-,0.80%
2044,2018-05-02,"13,942.50","13,767.50","14,042.50","13,767.50",-,1.14%
2045,2018-05-03,"13,905.00","13,927.50","14,195.00","13,772.50",-,-0.27%
2046,2018-05-04,"13,967.50","13,907.50","14,065.00","13,812.50",-,0.45%
2047,2018-05-08,"13,907.50","13,945.00","14,115.00","13,745.00",-,-0.43%
2048,2018-05-09,"13,937.50","13,935.00","13,942.50","13,767.50",-,0.22%
2049,2018-05-10,"13,852.50","13,915.00","13,950.00","13,795.00",-,-0.61%
2050,2018-05-11,"14,042.50","13,877.50","14,127.50","13,797.50",-,1.37%
2051,2018-05-14,"14,467.50","14,035.00","14,512.50","14,035.00",-,3.03%
2052,2018-05-15,"14,467.50","14,455.00","14,660.00","14,210.00",-,0.00%
2053,2018-05-16,"14,447.50","14,477.50","14,630.00","14,362.50",-,-0.14%
2054,2018-05-17,"14,595.00","14,460.00","14,737.50","14,455.00",-,1.02%
2055,2018-05-18,"14,632.50","14,602.50","14,872.50","14,585.00",-,0.26%
2056,2018-05-21,"14,730.00","14,687.50","14,737.50","14,542.50",-,0.67%
2057,2018-05-22,"14,817.50","14,727.50","14,835.00","14,562.50",-,0.59%
2058,2018-05-23,"14,602.50","14,795.00","14,800.00","14,447.50",-,-1.45%
2059,2018-05-24,"14,892.50","14,610.00","14,937.50","14,530.00",-,1.99%
2060,2018-05-25,"14,730.00","14,890.00","15,055.00","14,687.50",-,-1.09%
2061,2018-05-29,"14,842.50","14,860.00","15,017.50","14,780.00",-,0.76%
2062,2018-05-30,"15,072.50","14,825.00","15,187.50","14,692.50",-,1.55%
2063,2018-05-31,"15,292.50","15,082.50","15,362.50","15,070.00",-,1.46%
2064,2018-06-01,"15,410.00","15,300.00","15,677.50","15,117.50",-,0.77%
2065,2018-06-04,"15,495.00","15,392.50","15,517.50","15,247.50",-,0.55%
2066,2018-06-05,"15,757.50","15,492.50","15,810.00","15,255.00",-,1.69%
